Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
British Airways,11:30,17:15,$216,5h 45m,2024-12-19,Rome,Paris,False
Norwegian,11:15,20:10,$85,8h 55m,2024-12-19,Rome,Paris,False
Lufthansa,15:55,23:00,$142,7h 05m,2024-12-19,Rome,Paris,False
"Wizz Air Malta, easyJet",8:15,16:05,$110,7h 50m,2024-12-19,Rome,Paris,False
KLM,6:10,10:55,$234,4h 45m,2024-12-19,Rome,Paris,False
Vueling,7:10,16:00,$97,8h 50m,2024-12-19,Rome,Paris,False
"Vueling, easyJet",7:10,15:20,$95,8h 10m,2024-12-19,Rome,Paris,False
Lufthansa,11:00,17:25,$171,6h 25m,2024-12-19,Rome,Paris,False
ITA Airways,10:00,18:40,$116,8h 40m,2024-12-19,Rome,Paris,False
"ITA Airways, easyJet",8:00,15:20,$136,7h 20m,2024-12-19,Rome,Paris,False
Lufthansa,13:15,17:25,$266,4h 10m,2024-12-19,Rome,Paris,False
"ITA Airways, easyJet",13:20,20:40,$141,7h 20m,2024-12-19,Rome,Paris,False
"Wizz Air Malta, Smartwings",6:45,14:15,$142,7h 30m,2024-12-19,Rome,Paris,False
ITA Airways,7:00,16:00,$116,9h 00m,2024-12-19,Rome,Paris,False
Lufthansa,13:15,19:15,$205,6h 00m,2024-12-19,Rome,Paris,False
SWISS,9:40,13:55,$275,4h 15m,2024-12-19,Rome,Paris,False
Lufthansa,15:55,22:15,$191,6h 20m,2024-12-19,Rome,Paris,False
easyJet,12:05,20:15,$135,8h 10m,2024-12-19,Rome,Paris,False
Lufthansa,11:00,17:50,$173,6h 50m,2024-12-19,Rome,Paris,False
Lufthansa,10:00,17:50,$150,7h 50m,2024-12-19,Rome,Paris,False
SWISS,14:50,22:15,$168,7h 25m,2024-12-19,Rome,Paris,False
"Wizz Air, easyJet",8:50,18:10,$93,9h 20m,2024-12-19,Rome,Paris,False
British Airways,7:40,14:05,$241,6h 25m,2024-12-19,Rome,Paris,False
ITA Airways,9:00,18:40,$116,9h 40m,2024-12-19,Rome,Paris,False
Lufthansa,11:00,19:15,$142,8h 15m,2024-12-19,Rome,Paris,False
"Wizz Air Malta, easyJet",8:15,17:35,$107,9h 20m,2024-12-19,Rome,Paris,False
British Airways,11:30,19:45,$187,8h 15m,2024-12-19,Rome,Paris,False
British Airways,7:40,15:25,$213,7h 45m,2024-12-19,Rome,Paris,False
Aegean Airlines,10:35,19:35,$166,9h 00m,2024-12-19,Rome,Paris,False
Finnair,10:50,18:10,$205,7h 20m,2024-12-19,Rome,Paris,False
Lufthansa,13:35,22:15,$157,8h 40m,2024-12-19,Rome,Paris,False
"ITA Airways, easyJet",14:05,20:15,$124,6h 10m,2025-01-19,Rome,Paris,False
British Airways,17:25,23:10,$131,5h 45m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, Vueling",13:00,20:30,$96,7h 30m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",12:05,18:35,$120,6h 30m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",15:00,21:25,$123,6h 25m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",16:00,23:00,$112,7h 00m,2025-01-19,Rome,Paris,False
ITA Airways,10:00,18:40,$99,8h 40m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",17:25,23:00,$144,5h 35m,2025-01-19,Rome,Paris,False
Vueling,13:50,22:15,$97,8h 25m,2025-01-19,Rome,Paris,False
British Airways,13:30,19:45,$129,6h 15m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",10:00,16:55,$123,6h 55m,2025-01-19,Rome,Paris,False
Vueling,7:10,16:30,$90,9h 20m,2025-01-19,Rome,Paris,False
British Airways,11:30,17:50,$131,6h 20m,2025-01-19,Rome,Paris,False
"Vueling, easyJet",12:20,20:15,$102,7h 55m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",13:00,20:45,$106,7h 45m,2025-01-19,Rome,Paris,False
"Wizz Air, easyJet",15:05,22:55,$107,7h 50m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, Vueling",14:15,22:15,$104,8h 00m,2025-01-19,Rome,Paris,False
British Airways,7:45,14:15,$131,6h 30m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, Vueling",11:30,19:55,$99,8h 25m,2025-01-19,Rome,Paris,False
"Iberia, easyJet",16:15,22:35,$118,6h 20m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, easyJet",8:15,17:05,$94,8h 50m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, British Airways",8:15,15:25,$103,7h 10m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, Czech Airlines",6:45,14:15,$130,7h 30m,2025-01-19,Rome,Paris,False
"Wizz Air Malta, Smartwings",6:45,14:15,$130,7h 30m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",15:00,23:00,$123,8h 00m,2025-01-19,Rome,Paris,False
Iberia,16:15,23:45,$131,7h 30m,2025-01-19,Rome,Paris,False
Lufthansa,7:00,13:35,$150,6h 35m,2025-01-19,Rome,Paris,False
Vueling,12:20,22:15,$104,9h 55m,2025-01-19,Rome,Paris,False
British Airways,7:45,15:25,$131,7h 40m,2025-01-19,Rome,Paris,False
Iberia,6:20,12:00,$176,5h 40m,2025-01-19,Rome,Paris,False
ITA Airways,9:00,16:00,$180,7h 00m,2025-01-19,Rome,Paris,False
Lufthansa,13:15,17:25,$212,4h 10m,2025-01-19,Rome,Paris,False
"ITA Airways, Vueling",9:00,16:30,$153,7h 30m,2025-01-19,Rome,Paris,False
British Airways,11:30,19:45,$131,8h 15m,2025-01-19,Rome,Paris,False
"ITA Airways, Vueling",14:05,22:15,$140,8h 10m,2025-01-19,Rome,Paris,False
"Iberia, easyJet",14:45,22:35,$118,7h 50m,2025-01-19,Rome,Paris,False
"Vueling, British Airways",6:50,14:15,$126,7h 25m,2025-01-19,Rome,Paris,False
Lufthansa,11:00,17:25,$171,6h 25m,2025-01-19,Rome,Paris,False
British Airways,14:45,23:10,$131,8h 25m,2025-01-19,Rome,Paris,False
Lufthansa,10:00,17:50,$150,7h 50m,2025-01-19,Rome,Paris,False
SWISS,14:50,22:15,$161,7h 25m,2025-01-19,Rome,Paris,False
easyJet,11:40,20:50,$137,9h 10m,2025-01-19,Rome,Paris,False
Lufthansa,11:00,19:15,$148,8h 15m,2025-01-19,Rome,Paris,False
"Vueling, British Airways",6:50,15:25,$121,8h 35m,2025-01-19,Rome,Paris,False
Lufthansa,13:15,19:15,$205,6h 00m,2025-01-19,Rome,Paris,False
"ITA Airways, easyJet",15:00,22:55,$97,7h 55m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",16:00,22:55,$110,6h 55m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",16:00,22:25,$119,6h 25m,2025-02-19,Rome,Paris,False
Austrian Airlines,10:15,14:50,$143,4h 35m,2025-02-19,Rome,Paris,False
Lufthansa,13:35,17:50,$150,4h 15m,2025-02-19,Rome,Paris,False
ITA Airways,7:00,16:00,$104,9h 00m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",10:00,16:30,$124,6h 30m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",14:00,20:45,$121,6h 45m,2025-02-19,Rome,Paris,False
"Wizz Air Malta, easyJet",8:15,17:00,$90,8h 45m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",9:20,15:55,$127,6h 35m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",13:00,20:45,$109,7h 45m,2025-02-19,Rome,Paris,False
"Wizz Air Malta, Vueling",12:55,20:30,$113,7h 35m,2025-02-19,Rome,Paris,False
"ITA Airways, Vueling",14:05,21:15,$120,7h 10m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",13:20,20:15,$127,6h 55m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",14:00,22:55,$98,8h 55m,2025-02-19,Rome,Paris,False
ITA Airways,9:00,18:40,$104,9h 40m,2025-02-19,Rome,Paris,False
SWISS,14:50,18:40,$169,3h 50m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",17:00,22:25,$157,5h 25m,2025-02-19,Rome,Paris,False
"Vueling, easyJet",7:10,16:30,$92,9h 20m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",16:00,23:00,$133,7h 00m,2025-02-19,Rome,Paris,False
easyJet,10:55,17:50,$137,6h 55m,2025-02-19,Rome,Paris,False
"Wizz Air Malta, easyJet",8:15,17:50,$94,9h 35m,2025-02-19,Rome,Paris,False
Lufthansa,13:15,19:15,$141,6h 00m,2025-02-19,Rome,Paris,False
Iberia,6:20,12:00,$146,5h 40m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",15:00,22:25,$131,7h 25m,2025-02-19,Rome,Paris,False
Iberia,11:55,18:00,$146,6h 05m,2025-02-19,Rome,Paris,False
Lufthansa,11:00,17:25,$141,6h 25m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",15:00,23:00,$133,8h 00m,2025-02-19,Rome,Paris,False
easyJet,10:55,19:00,$135,8h 05m,2025-02-19,Rome,Paris,False
"ITA Airways, easyJet",18:00,22:25,$195,4h 25m,2025-02-19,Rome,Paris,False
Lufthansa,15:55,23:00,$141,7h 05m,2025-02-19,Rome,Paris,False
ITA Airways,8:00,16:00,$157,8h 00m,2025-02-19,Rome,Paris,False
"Wizz Air Malta, Vueling",6:10,14:30,$132,8h 20m,2025-02-19,Rome,Paris,False
Lufthansa,7:00,13:35,$150,6h 35m,2025-02-19,Rome,Paris,False
"Vueling, easyJet",9:40,19:00,$117,9h 20m,2025-02-19,Rome,Paris,False
SWISS,9:40,13:55,$191,4h 15m,2025-02-19,Rome,Paris,False
Iberia,16:20,23:45,$146,7h 25m,2025-02-19,Rome,Paris,False
Lufthansa,11:00,19:15,$141,8h 15m,2025-02-19,Rome,Paris,False
Lufthansa,10:00,17:50,$150,7h 50m,2025-02-19,Rome,Paris,False
SWISS,14:50,22:15,$160,7h 25m,2025-02-19,Rome,Paris,False
Aegean Airlines,10:35,19:35,$166,9h 00m,2025-02-19,Rome,Paris,False
Lufthansa,8:25,17:25,$141,9h 00m,2025-02-19,Rome,Paris,False
Lufthansa,13:35,22:15,$150,8h 40m,2025-02-19,Rome,Paris,False
Iberia,14:45,23:45,$146,9h 00m,2025-02-19,Rome,Paris,False
Austrian Airlines,10:15,19:25,$143,9h 10m,2025-02-19,Rome,Paris,False
Lufthansa,13:15,23:00,$149,9h 45m,2025-02-19,Rome,Paris,False
SWISS,9:40,18:40,$169,9h 00m,2025-02-19,Rome,Paris,False
Turkish Airlines,14:45,22:20,$222,7h 35m,2025-02-19,Rome,Paris,False
Turkish Airlines,6:55,14:30,$222,7h 35m,2025-02-19,Rome,Paris,False
Lufthansa,11:00,17:50,$275,6h 50m,2025-02-19,Rome,Paris,False
Lufthansa,10:00,17:25,$275,7h 25m,2025-02-19,Rome,Paris,False
SWISS,9:40,16:15,$292,6h 35m,2025-02-19,Rome,Paris,False
Turkish Airlines,6:55,16:20,$222,9h 25m,2025-02-19,Rome,Paris,False
"ITA Airways, Lufthansa",15:00,22:15,$282,7h 15m,2025-02-19,Rome,Paris,False
SWISS,9:40,16:15,$292,6h 35m,2025-02-19,Rome,Paris,False
Finnair,10:50,18:10,$265,7h 20m,2025-02-19,Rome,Paris,False
Lufthansa,15:55,22:15,$314,6h 20m,2025-02-19,Rome,Paris,False
"ITA Airways, Lufthansa",14:00,22:15,$282,8h 15m,2025-02-19,Rome,Paris,False
Lufthansa,13:15,22:15,$275,9h 00m,2025-02-19,Rome,Paris,False
Lufthansa,13:15,22:15,$275,9h 00m,2025-02-19,Rome,Paris,False
ITA Airways,10:00,16:00,$112,6h 00m,2025-03-19,Rome,Paris,False
"Wizz Air Malta, Vueling",12:55,20:30,$95,7h 35m,2025-03-19,Rome,Paris,False
Lufthansa,13:15,17:25,$142,4h 10m,2025-03-19,Rome,Paris,False
ITA Airways,14:00,20:35,$112,6h 35m,2025-03-19,Rome,Paris,False
Austrian Airlines,10:15,14:50,$148,4h 35m,2025-03-19,Rome,Paris,False
SWISS,14:50,18:40,$170,3h 50m,2025-03-19,Rome,Paris,False
ITA Airways,9:00,16:00,$112,7h 00m,2025-03-19,Rome,Paris,False
Vueling,9:40,14:30,$150,4h 50m,2025-03-19,Rome,Paris,False
Iberia,6:20,12:00,$138,5h 40m,2025-03-19,Rome,Paris,False
ITA Airways,13:00,20:35,$112,7h 35m,2025-03-19,Rome,Paris,False
SWISS,9:40,13:55,$170,4h 15m,2025-03-19,Rome,Paris,False
Iberia,11:55,18:00,$138,6h 05m,2025-03-19,Rome,Paris,False
Lufthansa,13:35,17:50,$180,4h 15m,2025-03-19,Rome,Paris,False
ITA Airways,10:00,18:40,$112,8h 40m,2025-03-19,Rome,Paris,False
Lufthansa,13:15,19:15,$142,6h 00m,2025-03-19,Rome,Paris,False
Lufthansa,11:00,17:25,$142,6h 25m,2025-03-19,Rome,Paris,False
Vueling,7:10,14:30,$133,7h 20m,2025-03-19,Rome,Paris,False
KLM,6:10,10:55,$210,4h 45m,2025-03-19,Rome,Paris,False
"Wizz Air Malta, Vueling",13:50,21:15,$124,7h 25m,2025-03-19,Rome,Paris,False
Lufthansa,15:55,23:00,$142,7h 05m,2025-03-19,Rome,Paris,False
Lufthansa,7:00,13:35,$150,6h 35m,2025-03-19,Rome,Paris,False
Vueling,12:20,21:15,$107,8h 55m,2025-03-19,Rome,Paris,False
ITA Airways,7:00,16:00,$112,9h 00m,2025-03-19,Rome,Paris,False
"ITA Airways, Vueling",9:00,14:30,$204,5h 30m,2025-03-19,Rome,Paris,False
Iberia,16:20,23:45,$138,7h 25m,2025-03-19,Rome,Paris,False
SWISS,14:50,22:15,$140,7h 25m,2025-03-19,Rome,Paris,False
"ITA Airways, Vueling",14:05,21:15,$151,7h 10m,2025-03-19,Rome,Paris,False
ITA Airways,8:00,16:00,$165,8h 00m,2025-03-19,Rome,Paris,False
ITA Airways,9:00,18:40,$112,9h 40m,2025-03-19,Rome,Paris,False
"Wizz Air Malta, Eurowings",12:15,19:05,$188,6h 50m,2025-03-19,Rome,Paris,False
Lufthansa,11:00,19:15,$142,8h 15m,2025-03-19,Rome,Paris,False
Iberia,14:45,23:45,$138,9h 00m,2025-03-19,Rome,Paris,False
Lufthansa,13:35,22:15,$150,8h 40m,2025-03-19,Rome,Paris,False
"Wizz Air Malta, Vueling",6:10,14:30,$165,8h 20m,2025-03-19,Rome,Paris,False
Lufthansa,10:00,17:50,$178,7h 50m,2025-03-19,Rome,Paris,False
Lufthansa,8:25,17:25,$142,9h 00m,2025-03-19,Rome,Paris,False
Austrian Airlines,10:15,19:25,$143,9h 10m,2025-03-19,Rome,Paris,False
"Sky Express, Aegean Airlines",13:00,19:35,$255,6h 35m,2025-03-19,Rome,Paris,False
SWISS,9:40,18:40,$170,9h 00m,2025-03-19,Rome,Paris,False
Aegean Airlines,10:35,19:35,$216,9h 00m,2025-03-19,Rome,Paris,False
Lufthansa,13:15,23:00,$178,9h 45m,2025-03-19,Rome,Paris,False
Lufthansa,15:55,22:15,$316,6h 20m,2025-03-19,Rome,Paris,False
Finnair,10:50,18:10,$265,7h 20m,2025-03-19,Rome,Paris,False
Iberia,9:40,14:30,$387,4h 50m,2025-03-19,Rome,Paris,False
"Sky Express, SWISS",13:00,22:15,$257,9h 15m,2025-03-19,Rome,Paris,False
Iberia,7:10,14:30,$387,7h 20m,2025-03-19,Rome,Paris,False
"Eurowings, Austrian Airlines",15:35,22:30,$407,6h 55m,2025-03-19,Rome,Paris,False
Iberia,12:20,21:15,$349,8h 55m,2025-03-19,Rome,Paris,False
LOT,10:25,18:55,$428,8h 30m,2025-03-19,Rome,Paris,False
"Eurowings, Austrian Airlines",13:00,22:30,$387,9h 30m,2025-03-19,Rome,Paris,False
Air Europa,10:30,18:30,$539,8h 00m,2025-03-19,Rome,Paris,False
"Eurowings, SWISS",13:00,22:15,$463,9h 15m,2025-03-19,Rome,Paris,False
Air Europa,10:30,20:20,$577,9h 50m,2025-03-19,Rome,Paris,False
SWISS,9:40,16:15,$754,6h 35m,2025-03-19,Rome,Paris,False
SWISS,9:40,16:15,$754,6h 35m,2025-03-19,Rome,Paris,False
SWISS,14:50,21:45,"$1,017",6h 55m,2025-03-19,Rome,Paris,False
SWISS,9:40,18:25,"$1,185",8h 45m,2025-03-19,Rome,Paris,False
British Airways,8:25,15:00,$263,6h 35m,2024-04-19,Rome,Amsterdam,False
Vueling,7:00,15:35,$178,8h 35m,2024-04-19,Rome,Amsterdam,False
Lufthansa,13:20,18:30,$318,5h 10m,2024-04-19,Rome,Amsterdam,False
"Croatia Airlines, Transavia",18:00,00:40,$191,6h 40m,2024-04-19,Rome,Amsterdam,True
easyJet,13:15,19:40,$223,6h 25m,2024-04-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",12:40,21:00,$156,8h 20m,2024-04-19,Rome,Amsterdam,False
easyJet,13:15,20:15,$196,7h 00m,2024-04-19,Rome,Amsterdam,False
Vueling,14:00,21:55,$198,7h 55m,2024-04-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",8:15,14:10,$265,5h 55m,2024-04-19,Rome,Amsterdam,False
British Airways,11:20,17:20,$327,6h 00m,2024-04-19,Rome,Amsterdam,False
Lufthansa,15:50,21:40,$310,5h 50m,2024-04-19,Rome,Amsterdam,False
"Vueling, easyJet",12:40,20:15,$188,7h 35m,2024-04-19,Rome,Amsterdam,False
British Airways,16:15,21:55,$357,5h 40m,2024-04-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",15:25,22:15,$205,6h 50m,2024-04-19,Rome,Amsterdam,False
"ITA Airways, easyJet",16:00,21:05,$305,5h 05m,2024-04-19,Rome,Amsterdam,False
"ITA Airways, easyJet",15:00,21:05,$243,6h 05m,2024-04-19,Rome,Amsterdam,False
Norwegian,10:25,17:55,$244,7h 30m,2024-04-19,Rome,Amsterdam,False
easyJet,10:50,17:40,$256,6h 50m,2024-04-19,Rome,Amsterdam,False
ITA Airways,14:00,19:00,$408,5h 00m,2024-04-19,Rome,Amsterdam,False
Norwegian,10:55,21:00,$115,10h 05m,2024-04-19,Rome,Amsterdam,False
"Vueling, easyJet",12:40,20:55,$175,8h 15m,2024-04-19,Rome,Amsterdam,False
"ITA Airways, Vueling",9:00,15:35,$267,6h 35m,2024-04-19,Rome,Amsterdam,False
"Vueling, easyJet",7:00,14:55,$199,7h 55m,2024-04-19,Rome,Amsterdam,False
British Airways,7:00,13:00,$364,6h 00m,2024-04-19,Rome,Amsterdam,False
Lufthansa,13:20,17:35,$431,4h 15m,2024-04-19,Rome,Amsterdam,False
SWISS,9:40,14:10,$422,4h 30m,2024-04-19,Rome,Amsterdam,False
"Vueling, Transavia",18:50,00:35,$333,5h 45m,2024-04-19,Rome,Amsterdam,True
"Wizz Air Malta, Vueling",13:05,20:45,$230,7h 40m,2024-04-19,Rome,Amsterdam,False
Lufthansa,15:50,20:25,$423,4h 35m,2024-04-19,Rome,Amsterdam,False
easyJet,13:15,22:00,$182,8h 45m,2024-04-19,Rome,Amsterdam,False
Multiple airlines,16:05,00:05,$213,8h 00m,2024-04-19,Rome,Amsterdam,True
"ITA Airways, easyJet",9:00,16:50,$232,7h 50m,2024-04-19,Rome,Amsterdam,False
easyJet,13:15,22:20,$179,9h 05m,2024-04-19,Rome,Amsterdam,False
Lufthansa,10:50,16:25,$389,5h 35m,2024-04-19,Rome,Amsterdam,False
British Airways,12:40,20:40,$295,8h 00m,2024-04-19,Rome,Amsterdam,False
ITA Airways,13:00,19:00,$408,6h 00m,2024-04-19,Rome,Amsterdam,False
"Iberia, British Airways",7:00,13:00,$401,6h 00m,2024-04-19,Rome,Amsterdam,False
easyJet,8:20,16:45,$217,8h 25m,2024-04-19,Rome,Amsterdam,False
British Airways,15:15,21:55,$369,6h 40m,2024-04-19,Rome,Amsterdam,False
"Vueling, easyJet",12:40,22:00,$174,9h 20m,2024-04-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",8:15,17:50,$176,9h 35m,2024-04-19,Rome,Amsterdam,False
"Vueling, easyJet",12:40,22:20,$173,9h 40m,2024-04-19,Rome,Amsterdam,False
Norwegian,10:55,20:50,$193,9h 55m,2024-04-19,Rome,Amsterdam,False
"Iberia, British Airways",12:40,20:40,$327,8h 00m,2024-04-19,Rome,Amsterdam,False
British Airways,8:25,17:20,$253,8h 55m,2024-04-19,Rome,Amsterdam,False
Lufthansa,10:50,16:25,$256,5h 35m,2024-05-19,Rome,Amsterdam,False
Vueling,14:55,20:45,$289,5h 50m,2024-05-19,Rome,Amsterdam,False
"Eurowings, easyJet",16:50,22:00,$257,5h 10m,2024-05-19,Rome,Amsterdam,False
"Vueling, easyJet",12:30,19:45,$172,7h 15m,2024-05-19,Rome,Amsterdam,False
Norwegian,10:30,17:25,$266,6h 55m,2024-05-19,Rome,Amsterdam,False
"Aeroitalia, easyJet",10:50,18:00,$172,7h 10m,2024-05-19,Rome,Amsterdam,False
Air France,6:00,10:40,$358,4h 40m,2024-05-19,Rome,Amsterdam,False
Air France,11:35,15:55,$389,4h 20m,2024-05-19,Rome,Amsterdam,False
Vueling,7:00,15:35,$176,8h 35m,2024-05-19,Rome,Amsterdam,False
easyJet,13:15,19:45,$221,6h 30m,2024-05-19,Rome,Amsterdam,False
SWISS,9:40,14:10,$404,4h 30m,2024-05-19,Rome,Amsterdam,False
British Airways,15:15,20:20,$382,5h 05m,2024-05-19,Rome,Amsterdam,False
Air Serbia,14:40,19:45,$385,5h 05m,2024-05-19,Rome,Amsterdam,False
ITA Airways,11:00,19:15,$187,8h 15m,2024-05-19,Rome,Amsterdam,False
Lufthansa,15:30,21:40,$300,6h 10m,2024-05-19,Rome,Amsterdam,False
easyJet,8:25,16:20,$156,7h 55m,2024-05-19,Rome,Amsterdam,False
easyJet,13:15,20:25,$228,7h 10m,2024-05-19,Rome,Amsterdam,False
Vueling,9:50,17:40,$232,7h 50m,2024-05-19,Rome,Amsterdam,False
British Airways,16:45,22:05,$405,5h 20m,2024-05-19,Rome,Amsterdam,False
ITA Airways,15:00,22:40,$267,7h 40m,2024-05-19,Rome,Amsterdam,False
Vueling,14:55,21:55,$289,7h 00m,2024-05-19,Rome,Amsterdam,False
"Vueling, easyJet",7:00,16:20,$120,9h 20m,2024-05-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",8:15,17:35,$121,9h 20m,2024-05-19,Rome,Amsterdam,False
"Vueling, easyJet",12:30,21:05,$169,8h 35m,2024-05-19,Rome,Amsterdam,False
easyJet,13:15,21:05,$222,7h 50m,2024-05-19,Rome,Amsterdam,False
British Airways,15:15,21:30,$379,6h 15m,2024-05-19,Rome,Amsterdam,False
"ITA Airways, Vueling",9:00,15:35,$288,6h 35m,2024-05-19,Rome,Amsterdam,False
SWISS,15:05,22:15,$298,7h 10m,2024-05-19,Rome,Amsterdam,False
"ITA Airways, easyJet",13:15,21:35,$203,8h 20m,2024-05-19,Rome,Amsterdam,False
easyJet,8:25,17:45,$133,9h 20m,2024-05-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",8:15,18:15,$114,10h 00m,2024-05-19,Rome,Amsterdam,False
easyJet,10:50,20:25,$133,9h 35m,2024-05-19,Rome,Amsterdam,False
Vueling,12:40,20:45,$272,8h 05m,2024-05-19,Rome,Amsterdam,False
Lufthansa,8:05,15:00,$329,6h 55m,2024-05-19,Rome,Amsterdam,False
Iberia,7:00,12:40,$404,5h 40m,2024-05-19,Rome,Amsterdam,False
ITA Airways,13:00,22:40,$206,9h 40m,2024-05-19,Rome,Amsterdam,False
British Airways,12:30,20:35,$305,8h 05m,2024-05-19,Rome,Amsterdam,False
Iberia,11:55,18:30,$353,6h 35m,2024-05-19,Rome,Amsterdam,False
British Airways,15:15,22:05,$382,6h 50m,2024-05-19,Rome,Amsterdam,False
easyJet,10:50,21:05,$127,10h 15m,2024-05-19,Rome,Amsterdam,False
Lufthansa,10:50,17:35,$352,6h 45m,2024-05-19,Rome,Amsterdam,False
Aer Lingus,7:30,16:20,$240,8h 50m,2024-05-19,Rome,Amsterdam,False
Norwegian,9:35,18:20,$268,8h 45m,2024-05-19,Rome,Amsterdam,False
easyJet,8:25,18:15,$146,9h 50m,2024-05-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",11:40,21:35,$150,9h 55m,2024-05-19,Rome,Amsterdam,False
"Vueling, easyJet",7:00,17:35,$118,10h 35m,2024-05-19,Rome,Amsterdam,False
Austrian Airlines,8:55,16:50,$310,7h 55m,2024-05-19,Rome,Amsterdam,False
easyJet,13:15,22:20,$225,9h 05m,2024-05-19,Rome,Amsterdam,False
Air Europa,8:10,15:35,$389,7h 25m,2024-05-19,Rome,Amsterdam,False
Lufthansa,13:25,17:35,$558,4h 10m,2024-05-19,Rome,Amsterdam,False
ITA Airways,9:00,19:15,$236,10h 15m,2024-05-19,Rome,Amsterdam,False
Vueling,12:40,21:55,$272,9h 15m,2024-05-19,Rome,Amsterdam,False
"Iberia, British Airways",12:30,20:35,$327,8h 05m,2024-05-19,Rome,Amsterdam,False
Air Europa,8:10,17:35,$291,9h 25m,2024-05-19,Rome,Amsterdam,False
Iberia,12:40,17:40,$528,5h 00m,2024-05-19,Rome,Amsterdam,False
Air France,10:05,15:55,$483,5h 50m,2024-05-19,Rome,Amsterdam,False
SWISS,6:15,14:10,$363,7h 55m,2024-05-19,Rome,Amsterdam,False
Air Europa,10:30,17:35,$432,7h 05m,2024-05-19,Rome,Amsterdam,False
Iberia,9:50,15:35,$497,5h 45m,2024-05-19,Rome,Amsterdam,False
"Vueling, easyJet",7:00,14:55,$93,7h 55m,2024-06-19,Rome,Amsterdam,False
ITA Airways,17:00,22:40,$168,5h 40m,2024-06-19,Rome,Amsterdam,False
Lufthansa,15:50,20:25,$218,4h 35m,2024-06-19,Rome,Amsterdam,False
easyJet,10:50,18:20,$107,7h 30m,2024-06-19,Rome,Amsterdam,False
"ITA Airways, easyJet",13:00,20:20,$104,7h 20m,2024-06-19,Rome,Amsterdam,False
Lufthansa,10:50,16:25,$176,5h 35m,2024-06-19,Rome,Amsterdam,False
"Iberia, British Airways",12:40,18:20,$180,5h 40m,2024-06-19,Rome,Amsterdam,False
easyJet,13:25,19:35,$144,6h 10m,2024-06-19,Rome,Amsterdam,False
"ITA Airways, easyJet",13:00,21:05,$103,8h 05m,2024-06-19,Rome,Amsterdam,False
Lufthansa,13:20,17:35,$269,4h 15m,2024-06-19,Rome,Amsterdam,False
Vueling,9:50,17:40,$133,7h 50m,2024-06-19,Rome,Amsterdam,False
ITA Airways,13:00,19:15,$168,6h 15m,2024-06-19,Rome,Amsterdam,False
British Airways,12:40,18:20,$197,5h 40m,2024-06-19,Rome,Amsterdam,False
Vueling,13:50,21:55,$129,8h 05m,2024-06-19,Rome,Amsterdam,False
Vueling,13:50,20:45,$159,6h 55m,2024-06-19,Rome,Amsterdam,False
Lufthansa,15:50,21:40,$195,5h 50m,2024-06-19,Rome,Amsterdam,False
ITA Airways,16:00,22:40,$168,6h 40m,2024-06-19,Rome,Amsterdam,False
easyJet,13:25,20:25,$145,7h 00m,2024-06-19,Rome,Amsterdam,False
"Vueling, easyJet",12:40,21:35,$74,8h 55m,2024-06-19,Rome,Amsterdam,False
Vueling,7:00,15:35,$117,8h 35m,2024-06-19,Rome,Amsterdam,False
"ITA Airways, easyJet",10:00,18:15,$106,8h 15m,2024-06-19,Rome,Amsterdam,False
"Wizz Air Malta, easyJet",8:15,17:05,$80,8h 50m,2024-06-19,Rome,Amsterdam,False
"Vueling, British Airways",12:40,20:20,$106,7h 40m,2024-06-19,Rome,Amsterdam,False
