Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
Scandinavian Airlines,17:40,21:40,$159,5h 00m,2024-04-19,Amsterdam,London,False
KLM,20:30,20:55,$173,1h 25m,2024-04-19,Amsterdam,London,False
Scandinavian Airlines,17:40,21:40,$144,5h 00m,2024-04-19,Amsterdam,London,False
KLM,7:20,7:40,$184,1h 20m,2024-04-19,Amsterdam,London,False
British Airways,14:55,15:10,$197,1h 15m,2024-04-19,Amsterdam,London,False
British Airways,10:55,11:15,$200,1h 20m,2024-04-19,Amsterdam,London,False
Lufthansa,11:30,15:40,$213,5h 10m,2024-04-19,Amsterdam,London,False
Scandinavian Airlines,10:40,14:35,$259,4h 55m,2024-04-19,Amsterdam,London,False
Scandinavian Airlines,14:50,19:30,$310,5h 40m,2024-04-19,Amsterdam,London,False
SWISS,7:00,13:40,$295,7h 40m,2024-04-19,Amsterdam,London,False
"Air Dolomiti, Lufthansa",8:45,15:40,$297,7h 55m,2024-04-19,Amsterdam,London,False
SWISS,7:00,16:35,$320,10h 35m,2024-04-19,Amsterdam,London,False
SWISS,7:00,16:35,$320,10h 35m,2024-04-19,Amsterdam,London,False
SWISS,7:00,16:35,$320,10h 35m,2024-04-19,Amsterdam,London,False
SWISS,7:00,21:30,$247,15h 30m,2024-04-19,Amsterdam,London,False
Aer Lingus,9:25,13:05,$251,4h 40m,2024-06-19,Amsterdam,London,False
Scandinavian Airlines,10:40,14:35,$259,4h 55m,2024-06-19,Amsterdam,London,False
Lufthansa,15:40,19:40,$280,5h 00m,2024-06-19,Amsterdam,London,False
SWISS,9:50,13:00,$487,4h 10m,2024-06-19,Amsterdam,London,False
KLM,7:20,7:40,$122,1h 20m,2024-07-19,Amsterdam,London,False
British Airways,21:35,21:50,$94,1h 15m,2024-07-19,Amsterdam,London,False
KLM,19:05,19:25,$133,1h 20m,2024-07-19,Amsterdam,London,False
Scandinavian Airlines,17:40,21:40,$272,5h 00m,2024-07-19,Amsterdam,London,False
Scandinavian Airlines,10:40,14:35,$289,4h 55m,2024-07-19,Amsterdam,London,False
Austrian Airlines,17:40,21:40,$375,5h 00m,2024-07-19,Amsterdam,London,False
Scandinavian Airlines,11:00,17:00,$263,7h 00m,2024-07-19,Amsterdam,London,False
Lufthansa,15:40,20:40,$377,6h 00m,2024-07-19,Amsterdam,London,False
Lufthansa,14:40,20:45,$335,7h 05m,2024-07-19,Amsterdam,London,False
Air Malta,11:50,19:30,$311,8h 40m,2024-07-19,Amsterdam,London,False
Iberia,12:00,18:15,$485,7h 15m,2024-07-19,Amsterdam,London,False
Iberia,12:00,17:15,$582,6h 15m,2024-07-19,Amsterdam,London,False
Iberia,16:25,22:10,$634,6h 45m,2024-07-19,Amsterdam,London,False
Austrian Airlines,20:05,8:20,$260,13h 15m,2024-07-19,Amsterdam,London,True
Austrian Airlines,17:40,8:20,$310,15h 40m,2024-07-19,Amsterdam,London,True
Iberia,16:25,22:10,$634,6h 45m,2024-07-19,Amsterdam,London,False
Iberia,12:00,18:40,$485,7h 40m,2024-07-19,Amsterdam,London,False
"easyJet, British Airways",9:55,21:10,$145,12h 15m,2024-07-19,Amsterdam,London,False
Scandinavian Airlines,22:20,9:20,$295,12h 00m,2024-07-19,Amsterdam,London,True
Austrian Airlines,20:05,8:20,$260,13h 15m,2024-07-19,Amsterdam,London,True
Austrian Airlines,17:40,8:20,$310,15h 40m,2024-07-19,Amsterdam,London,True
Scandinavian Airlines,22:20,12:55,$325,15h 35m,2024-07-19,Amsterdam,London,True
Scandinavian Airlines,21:45,13:35,$203,16h 50m,2024-07-19,Amsterdam,London,True
Aer Lingus,21:40,15:55,$244,19h 15m,2024-07-19,Amsterdam,London,True
LOT,14:15,9:20,$283,20h 05m,2024-07-19,Amsterdam,London,True
Aer Lingus,17:00,12:40,$244,20h 40m,2024-07-19,Amsterdam,London,True
Aer Lingus,21:40,17:20,$245,20h 40m,2024-07-19,Amsterdam,London,True
Aer Lingus,17:00,13:25,$244,21h 25m,2024-07-19,Amsterdam,London,True
Lufthansa,21:05,18:25,$204,22h 20m,2024-07-19,Amsterdam,London,True
Aer Lingus,17:00,14:55,$244,22h 55m,2024-07-19,Amsterdam,London,True
British Airways,19:25,19:40,$131,1h 15m,2024-10-19,Amsterdam,London,False
British Airways,16:10,16:25,$131,1h 15m,2024-10-19,Amsterdam,London,False
British Airways,11:35,11:55,$165,1h 20m,2024-10-19,Amsterdam,London,False
British Airways,10:40,11:00,$165,1h 20m,2024-10-19,Amsterdam,London,False
British Airways,7:55,8:15,$165,1h 20m,2024-10-19,Amsterdam,London,False
British Airways,14:55,15:10,$202,1h 15m,2024-10-19,Amsterdam,London,False
British Airways,14:15,14:30,$202,1h 15m,2024-10-19,Amsterdam,London,False
Lufthansa,19:20,22:10,$251,3h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,8:00,10:40,$246,3h 40m,2024-10-19,Amsterdam,London,False
Scandinavian Airlines,10:40,14:35,$146,4h 55m,2024-10-19,Amsterdam,London,False
Lufthansa,18:20,22:10,$191,4h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,8:50,12:40,$218,4h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,8:45,12:50,$210,5h 05m,2024-10-19,Amsterdam,London,False
Lufthansa,11:30,15:40,$218,5h 10m,2024-10-19,Amsterdam,London,False
Lufthansa,11:30,16:40,$251,6h 10m,2024-10-19,Amsterdam,London,False
Brussels Airlines,16:43,20:55,$148,5h 12m,2024-10-19,Amsterdam,London,False
Scandinavian Airlines,10:40,16:25,$132,6h 45m,2024-10-19,Amsterdam,London,False
"Aer Lingus, British Airways",13:15,17:10,$159,4h 55m,2024-10-19,Amsterdam,London,False
Lufthansa,18:20,22:10,$191,4h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,8:00,10:40,$246,3h 40m,2024-10-19,Amsterdam,London,False
"easyJet, British Airways",7:25,12:20,$145,5h 55m,2024-10-19,Amsterdam,London,False
Aer Lingus,9:35,13:25,$184,4h 50m,2024-10-19,Amsterdam,London,False
Air France,15:45,18:35,$260,3h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,8:45,12:50,$210,5h 05m,2024-10-19,Amsterdam,London,False
Lufthansa,8:50,12:40,$218,4h 50m,2024-10-19,Amsterdam,London,False
Lufthansa,17:05,20:45,$243,4h 40m,2024-10-19,Amsterdam,London,False
Aer Lingus,13:15,17:20,$184,5h 05m,2024-10-19,Amsterdam,London,False
"easyJet, British Airways",18:20,22:35,$181,5h 15m,2024-10-19,Amsterdam,London,False
Lufthansa,11:30,15:40,$218,5h 10m,2024-10-19,Amsterdam,London,False
Scandinavian Airlines,10:25,13:35,$302,4h 10m,2024-10-19,Amsterdam,London,False
British Airways,21:05,21:10,$88,1h 05m,2024-11-19,Amsterdam,London,False
British Airways,19:45,19:50,$94,1h 05m,2024-11-19,Amsterdam,London,False
British Airways,21:05,21:10,$88,1h 05m,2024-11-19,Amsterdam,London,False
British Airways,14:10,14:25,$90,1h 15m,2024-11-19,Amsterdam,London,False
British Airways,17:25,17:40,$94,1h 15m,2024-11-19,Amsterdam,London,False
British Airways,16:05,16:20,$94,1h 15m,2024-11-19,Amsterdam,London,False
British Airways,7:25,7:45,$90,1h 20m,2024-11-19,Amsterdam,London,False
British Airways,11:40,12:00,$94,1h 20m,2024-11-19,Amsterdam,London,False
British Airways,10:15,10:35,$97,1h 20m,2024-11-19,Amsterdam,London,False
British Airways,21:45,21:50,$88,1h 05m,2024-11-19,Amsterdam,London,False
KLM,20:30,20:50,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,16:40,17:00,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,15:45,16:05,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,13:30,13:50,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,7:20,7:40,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,8:35,9:00,$112,1h 25m,2024-11-19,Amsterdam,London,False
KLM,15:45,16:05,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,16:40,17:00,$112,1h 20m,2024-11-19,Amsterdam,London,False
KLM,13:30,13:50,$112,1h 20m,2024-11-19,Amsterdam,London,False
Scandinavian Airlines,17:30,21:40,$145,5h 10m,2024-11-19,Amsterdam,London,False
Lufthansa,19:35,22:15,$191,3h 40m,2024-11-19,Amsterdam,London,False
Scandinavian Airlines,14:55,19:30,$145,5h 35m,2024-11-19,Amsterdam,London,False
Lufthansa,13:45,17:05,$184,4h 20m,2024-11-19,Amsterdam,London,False
Lufthansa,7:05,10:25,$184,4h 20m,2024-11-19,Amsterdam,London,False
Lufthansa,14:45,17:45,$191,4h 00m,2024-11-19,Amsterdam,London,False
Brussels Airlines,16:43,21:20,$148,5h 37m,2024-11-19,Amsterdam,London,False
Lufthansa,7:25,10:45,$191,4h 20m,2024-11-19,Amsterdam,London,False
Austrian Airlines,10:00,14:05,$183,5h 05m,2024-11-19,Amsterdam,London,False
Austrian Airlines,17:30,21:40,$183,5h 10m,2024-11-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$210,4h 25m,2024-11-19,Amsterdam,London,False
Lufthansa,8:55,13:00,$176,5h 05m,2024-11-19,Amsterdam,London,False
Lufthansa,8:55,12:45,$184,4h 50m,2024-11-19,Amsterdam,London,False
Scandinavian Airlines,17:30,21:40,$145,5h 10m,2024-11-19,Amsterdam,London,False
"Aer Lingus, British Airways",13:20,17:25,$115,5h 05m,2024-11-19,Amsterdam,London,False
Lufthansa,10:50,14:45,$184,4h 55m,2024-11-19,Amsterdam,London,False
Lufthansa,14:45,18:45,$184,5h 00m,2024-11-19,Amsterdam,London,False
SWISS,9:50,13:00,$310,4h 10m,2024-11-19,Amsterdam,London,False
Lufthansa,8:55,13:00,$176,5h 05m,2024-11-19,Amsterdam,London,False
Austrian Airlines,10:00,14:05,$183,5h 05m,2024-11-19,Amsterdam,London,False
Austrian Airlines,17:30,21:40,$183,5h 10m,2024-11-19,Amsterdam,London,False
SWISS,7:00,11:20,$174,5h 20m,2024-11-19,Amsterdam,London,False
SWISS,14:55,19:15,$230,5h 20m,2024-11-19,Amsterdam,London,False
Aer Lingus,16:40,21:00,$238,5h 20m,2024-11-19,Amsterdam,London,False
"Aer Lingus, British Airways",16:40,21:00,$272,5h 20m,2024-11-19,Amsterdam,London,False
KLM,7:20,7:40,$122,1h 20m,2024-12-19,Amsterdam,London,False
KLM,10:20,10:45,$143,1h 25m,2024-12-19,Amsterdam,London,False
KLM,18:50,19:15,$143,1h 25m,2024-12-19,Amsterdam,London,False
KLM,8:35,9:00,$156,1h 25m,2024-12-19,Amsterdam,London,False
KLM,20:30,20:50,$160,1h 20m,2024-12-19,Amsterdam,London,False
KLM,17:35,17:55,$160,1h 20m,2024-12-19,Amsterdam,London,False
KLM,13:30,13:50,$200,1h 20m,2024-12-19,Amsterdam,London,False
British Airways,11:40,12:00,$225,1h 20m,2024-12-19,Amsterdam,London,False
British Airways,10:15,10:35,$225,1h 20m,2024-12-19,Amsterdam,London,False
British Airways,7:05,7:25,$225,1h 20m,2024-12-19,Amsterdam,London,False
British Airways,17:25,17:40,$225,1h 15m,2024-12-19,Amsterdam,London,False
British Airways,14:10,14:25,$225,1h 15m,2024-12-19,Amsterdam,London,False
British Airways,16:00,16:15,$225,1h 15m,2024-12-19,Amsterdam,London,False
British Airways,19:45,19:50,$225,1h 05m,2024-12-19,Amsterdam,London,False
British Airways,21:00,21:05,$225,1h 05m,2024-12-19,Amsterdam,London,False
British Airways,21:50,21:55,$225,1h 05m,2024-12-19,Amsterdam,London,False
KLM,15:45,16:05,$255,1h 20m,2024-12-19,Amsterdam,London,False
"easyJet, British Airways",12:50,16:35,$155,4h 45m,2024-12-19,Amsterdam,London,False
"easyJet, British Airways",9:55,13:05,$175,4h 10m,2024-12-19,Amsterdam,London,False
Lufthansa,19:50,22:55,$203,4h 05m,2024-12-19,Amsterdam,London,False
Lufthansa,19:35,22:15,$209,3h 40m,2024-12-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$203,4h 25m,2024-12-19,Amsterdam,London,False
Lufthansa,14:45,17:45,$209,4h 00m,2024-12-19,Amsterdam,London,False
Lufthansa,7:25,10:45,$209,4h 20m,2024-12-19,Amsterdam,London,False
Lufthansa,18:30,22:15,$209,4h 45m,2024-12-19,Amsterdam,London,False
Lufthansa,8:55,12:45,$209,4h 50m,2024-12-19,Amsterdam,London,False
Lufthansa,7:05,10:25,$243,4h 20m,2024-12-19,Amsterdam,London,False
Lufthansa,14:00,17:05,$280,4h 05m,2024-12-19,Amsterdam,London,False
Lufthansa,10:50,14:45,$209,4h 55m,2024-12-19,Amsterdam,London,False
"easyJet, British Airways",7:20,11:10,$162,4h 50m,2024-12-19,Amsterdam,London,False
SWISS,9:50,13:00,$377,4h 10m,2024-12-19,Amsterdam,London,False
Lufthansa,14:45,18:45,$209,5h 00m,2024-12-19,Amsterdam,London,False
"easyJet, British Airways",18:30,22:20,$180,4h 50m,2024-12-19,Amsterdam,London,False
Aer Lingus,13:20,16:50,$271,4h 30m,2024-12-19,Amsterdam,London,False
Aer Lingus,9:35,13:25,$271,4h 50m,2024-12-19,Amsterdam,London,False
"AccesRail, Brussels Airlines",10:24,17:05,"$1,357",7h 41m,2024-12-19,Amsterdam,London,False
KLM,15:45,16:05,$133,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,17:30,17:40,$91,1h 10m,2025-01-19,Amsterdam,London,False
British Airways,7:05,7:20,$86,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,19:35,19:50,$88,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,18:20,18:35,$91,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,16:05,16:20,$91,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,14:15,14:35,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,11:40,12:00,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,10:20,10:40,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,21:50,21:55,$91,1h 05m,2025-01-19,Amsterdam,London,False
British Airways,21:25,21:35,$88,1h 10m,2025-01-19,Amsterdam,London,False
KLM,15:45,16:05,$133,1h 20m,2025-01-19,Amsterdam,London,False
KLM,11:40,12:00,$133,1h 20m,2025-01-19,Amsterdam,London,False
KLM,18:50,19:15,$133,1h 25m,2025-01-19,Amsterdam,London,False
KLM,20:30,20:50,$160,1h 20m,2025-01-19,Amsterdam,London,False
KLM,16:40,17:00,$160,1h 20m,2025-01-19,Amsterdam,London,False
KLM,16:40,17:00,$160,1h 20m,2025-01-19,Amsterdam,London,False
KLM,7:20,7:40,$160,1h 20m,2025-01-19,Amsterdam,London,False
Scandinavian Airlines,12:45,18:30,$132,6h 45m,2025-01-19,Amsterdam,London,False
Scandinavian Airlines,17:30,21:40,$145,5h 10m,2025-01-19,Amsterdam,London,False
Lufthansa,19:50,22:55,$176,4h 05m,2025-01-19,Amsterdam,London,False
Lufthansa,19:35,22:15,$184,3h 40m,2025-01-19,Amsterdam,London,False
Lufthansa,14:45,17:45,$184,4h 00m,2025-01-19,Amsterdam,London,False
Lufthansa,7:25,10:45,$184,4h 20m,2025-01-19,Amsterdam,London,False
Lufthansa,8:55,13:00,$176,5h 05m,2025-01-19,Amsterdam,London,False
Lufthansa,18:30,22:15,$184,4h 45m,2025-01-19,Amsterdam,London,False
SWISS,7:00,11:20,$174,5h 20m,2025-01-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$203,4h 25m,2025-01-19,Amsterdam,London,False
Lufthansa,8:55,12:45,$184,4h 50m,2025-01-19,Amsterdam,London,False
Lufthansa,10:50,14:45,$184,4h 55m,2025-01-19,Amsterdam,London,False
Lufthansa,14:00,18:35,$176,5h 35m,2025-01-19,Amsterdam,London,False
British Airways,19:35,19:50,$88,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,14:15,14:35,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,11:40,12:00,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,10:20,10:40,$91,1h 20m,2025-01-19,Amsterdam,London,False
British Airways,21:25,21:35,$88,1h 10m,2025-01-19,Amsterdam,London,False
British Airways,18:20,18:35,$91,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,16:05,16:20,$91,1h 15m,2025-01-19,Amsterdam,London,False
British Airways,17:30,17:40,$91,1h 10m,2025-01-19,Amsterdam,London,False
British Airways,21:50,21:55,$91,1h 05m,2025-01-19,Amsterdam,London,False
KLM,18:50,19:15,$133,1h 25m,2025-01-19,Amsterdam,London,False
KLM,11:40,12:00,$133,1h 20m,2025-01-19,Amsterdam,London,False
KLM,15:45,16:05,$133,1h 20m,2025-01-19,Amsterdam,London,False
KLM,10:20,10:45,$160,1h 25m,2025-01-19,Amsterdam,London,False
KLM,7:20,7:40,$160,1h 20m,2025-01-19,Amsterdam,London,False
KLM,16:40,17:00,$160,1h 20m,2025-01-19,Amsterdam,London,False
KLM,20:30,20:50,$160,1h 20m,2025-01-19,Amsterdam,London,False
"easyJet, British Airways",12:40,16:10,$144,4h 30m,2025-01-19,Amsterdam,London,False
Lufthansa,19:50,22:55,$176,4h 05m,2025-01-19,Amsterdam,London,False
Lufthansa,19:35,22:15,$184,3h 40m,2025-01-19,Amsterdam,London,False
Lufthansa,14:45,17:45,$184,4h 00m,2025-01-19,Amsterdam,London,False
"easyJet, British Airways",17:00,20:55,$148,4h 55m,2025-01-19,Amsterdam,London,False
Lufthansa,7:25,10:45,$184,4h 20m,2025-01-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$203,4h 25m,2025-01-19,Amsterdam,London,False
Lufthansa,18:30,22:15,$184,4h 45m,2025-01-19,Amsterdam,London,False
Lufthansa,8:55,12:45,$184,4h 50m,2025-01-19,Amsterdam,London,False
Lufthansa,10:50,14:45,$184,4h 55m,2025-01-19,Amsterdam,London,False
SWISS,9:50,13:00,$323,4h 10m,2025-01-19,Amsterdam,London,False
Aer Lingus,16:40,20:40,$634,5h 00m,2025-01-19,Amsterdam,London,False
"AccesRail, Brussels Airlines",10:53,17:05,"$1,051",7h 12m,2025-01-19,Amsterdam,London,False
Lufthansa,14:45,18:45,$184,5h 00m,2025-02-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$280,4h 25m,2025-02-19,Amsterdam,London,False
SWISS,9:50,13:00,$322,4h 10m,2025-02-19,Amsterdam,London,False
Austrian Airlines,17:30,21:40,$183,5h 10m,2025-02-19,Amsterdam,London,False
SWISS,7:00,11:20,$174,5h 20m,2025-02-19,Amsterdam,London,False
SWISS,14:55,19:15,$230,5h 20m,2025-02-19,Amsterdam,London,False
Aer Lingus,16:40,21:00,$275,5h 20m,2025-02-19,Amsterdam,London,False
"Aer Lingus, British Airways",16:40,21:00,$483,5h 20m,2025-02-19,Amsterdam,London,False
"AccesRail, Brussels Airlines",10:24,17:05,"$1,357",7h 41m,2025-02-19,Amsterdam,London,False
KLM,18:50,19:15,$112,1h 25m,2025-03-19,Amsterdam,London,False
KLM,18:50,19:15,$112,1h 25m,2025-03-19,Amsterdam,London,False
KLM,20:30,20:50,$112,1h 20m,2025-03-19,Amsterdam,London,False
KLM,10:20,10:45,$112,1h 25m,2025-03-19,Amsterdam,London,False
KLM,16:40,17:00,$112,1h 20m,2025-03-19,Amsterdam,London,False
KLM,13:30,13:50,$112,1h 20m,2025-03-19,Amsterdam,London,False
KLM,7:20,7:40,$112,1h 20m,2025-03-19,Amsterdam,London,False
KLM,8:35,9:00,$122,1h 25m,2025-03-19,Amsterdam,London,False
KLM,17:35,17:55,$122,1h 20m,2025-03-19,Amsterdam,London,False
KLM,15:45,16:05,$179,1h 20m,2025-03-19,Amsterdam,London,False
Scandinavian Airlines,17:30,21:40,$145,5h 10m,2025-03-19,Amsterdam,London,False
Scandinavian Airlines,14:55,19:30,$145,5h 35m,2025-03-19,Amsterdam,London,False
Scandinavian Airlines,11:10,17:00,$136,6h 50m,2025-03-19,Amsterdam,London,False
Lufthansa,19:50,22:55,$175,4h 05m,2025-03-19,Amsterdam,London,False
Lufthansa,19:35,22:15,$182,3h 40m,2025-03-19,Amsterdam,London,False
Lufthansa,13:45,17:05,$175,4h 20m,2025-03-19,Amsterdam,London,False
Lufthansa,14:45,17:45,$182,4h 00m,2025-03-19,Amsterdam,London,False
Lufthansa,7:25,10:45,$182,4h 20m,2025-03-19,Amsterdam,London,False
Austrian Airlines,10:00,14:05,$184,5h 05m,2025-03-19,Amsterdam,London,False
Lufthansa,8:55,13:00,$175,5h 05m,2025-03-19,Amsterdam,London,False
Lufthansa,18:30,22:15,$182,4h 45m,2025-03-19,Amsterdam,London,False
Austrian Airlines,17:30,21:40,$184,5h 10m,2025-03-19,Amsterdam,London,False
Lufthansa,8:55,12:45,$182,4h 50m,2025-03-19,Amsterdam,London,False
SWISS,7:00,11:20,$172,5h 20m,2025-03-19,Amsterdam,London,False
Lufthansa,10:50,14:45,$182,4h 55m,2025-03-19,Amsterdam,London,False
Lufthansa,14:45,18:45,$182,5h 00m,2025-03-19,Amsterdam,London,False
Lufthansa,13:45,18:35,$184,5h 50m,2025-03-19,Amsterdam,London,False
SWISS,9:50,13:00,$308,4h 10m,2025-03-19,Amsterdam,London,False
Lufthansa,10:50,15:45,$182,5h 55m,2025-03-19,Amsterdam,London,False
Lufthansa,17:35,21:00,$290,4h 25m,2025-03-19,Amsterdam,London,False
Lufthansa,11:00,15:50,$201,5h 50m,2025-03-19,Amsterdam,London,False
SWISS,14:55,19:15,$228,5h 20m,2025-03-19,Amsterdam,London,False
Lufthansa,7:25,12:45,$218,6h 20m,2025-03-19,Amsterdam,London,False
Croatia Airlines,11:20,16:05,$369,5h 45m,2025-03-19,Amsterdam,London,False
Lufthansa,17:35,22:55,$355,6h 20m,2025-03-19,Amsterdam,London,False
Lufthansa,13:45,18:45,$308,6h 00m,2025-03-19,Amsterdam,London,False
Scandinavian Airlines,10:40,21:35,$132,11h 55m,2025-03-19,Amsterdam,London,False
easyJet,15:40,21:55,$135,6h 15m,2024-05-19,Amsterdam,Paris,False
British Airways,19:30,23:05,$328,3h 35m,2024-05-19,Amsterdam,Paris,False
"Norwegian, easyJet",10:20,15:35,$212,5h 15m,2024-05-19,Amsterdam,Paris,False
Lufthansa,15:40,19:45,$285,4h 05m,2024-05-19,Amsterdam,Paris,False
Austrian Airlines,9:55,15:05,$223,5h 10m,2024-05-19,Amsterdam,Paris,False
easyJet,15:00,21:30,$153,6h 30m,2024-05-19,Amsterdam,Paris,False
British Airways,16:25,20:20,$332,3h 55m,2024-05-19,Amsterdam,Paris,False
easyJet,15:15,21:30,$175,6h 15m,2024-05-19,Amsterdam,Paris,False
easyJet,9:00,14:05,$249,5h 05m,2024-05-19,Amsterdam,Paris,False
ITA Airways,11:50,18:15,$195,6h 25m,2024-05-19,Amsterdam,Paris,False
"easyJet, Norwegian",15:10,21:20,$194,6h 10m,2024-05-19,Amsterdam,Paris,False
Austrian Airlines,12:25,17:00,$301,4h 35m,2024-05-19,Amsterdam,Paris,False
SWISS,15:00,19:15,$358,4h 15m,2024-05-19,Amsterdam,Paris,False
Scandinavian Airlines,10:15,14:40,$332,4h 25m,2024-05-19,Amsterdam,Paris,False
Scandinavian Airlines,14:25,20:50,$233,6h 25m,2024-05-19,Amsterdam,Paris,False
ITA Airways,11:55,17:20,$350,5h 25m,2024-05-19,Amsterdam,Paris,False
British Airways,15:05,20:20,$362,5h 15m,2024-05-19,Amsterdam,Paris,False
ITA Airways,17:55,23:40,$350,5h 45m,2024-05-19,Amsterdam,Paris,False
British Airways,11:35,16:15,$438,4h 40m,2024-05-19,Amsterdam,Paris,False
Austrian Airlines,17:40,22:25,$406,4h 45m,2024-05-19,Amsterdam,Paris,False
British Airways,11:35,17:40,$397,6h 05m,2024-05-19,Amsterdam,Paris,False
Iberia,16:25,21:55,$406,5h 30m,2024-05-19,Amsterdam,Paris,False
British Airways,10:10,16:15,$403,6h 05m,2024-05-19,Amsterdam,Paris,False
SWISS,7:00,13:15,$399,6h 15m,2024-05-19,Amsterdam,Paris,False
Aer Lingus,9:35,15:50,$375,6h 15m,2024-05-19,Amsterdam,Paris,False
Iberia,12:00,18:00,$396,6h 00m,2024-05-19,Amsterdam,Paris,False
SWISS,9:50,14:15,$530,4h 25m,2024-05-19,Amsterdam,Paris,False
Finnair,11:55,18:10,$429,6h 15m,2024-05-19,Amsterdam,Paris,False
Lufthansa,8:45,13:45,$512,5h 00m,2024-05-19,Amsterdam,Paris,False
British Airways,8:10,13:15,$550,5h 05m,2024-05-19,Amsterdam,Paris,False
Air France,14:35,15:55,$145,1h 20m,2024-07-19,Amsterdam,Paris,False
Air France,14:35,15:55,$145,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,14:35,15:55,$156,1h 20m,2024-07-19,Amsterdam,Paris,False
Air France,20:20,21:50,$145,1h 30m,2024-07-19,Amsterdam,Paris,False
Air France,17:55,19:05,$197,1h 10m,2024-07-19,Amsterdam,Paris,False
Air France,8:05,9:25,$169,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,20:20,21:50,$156,1h 30m,2024-07-19,Amsterdam,Paris,False
KLM,17:55,19:05,$208,1h 10m,2024-07-19,Amsterdam,Paris,False
KLM,8:05,9:25,$180,1h 20m,2024-07-19,Amsterdam,Paris,False
Air France,16:50,18:10,$197,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,16:50,18:10,$208,1h 20m,2024-07-19,Amsterdam,Paris,False
Air France,6:45,7:55,$228,1h 10m,2024-07-19,Amsterdam,Paris,False
Air France,14:05,15:30,$197,1h 25m,2024-07-19,Amsterdam,Paris,False
KLM,14:05,15:30,$208,1h 25m,2024-07-19,Amsterdam,Paris,False
KLM,6:45,7:55,$239,1h 10m,2024-07-19,Amsterdam,Paris,False
Air France,9:30,10:50,$228,1h 20m,2024-07-19,Amsterdam,Paris,False
Air France,6:45,7:55,$228,1h 10m,2024-07-19,Amsterdam,Paris,False
KLM,9:30,10:50,$239,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,6:45,7:55,$239,1h 10m,2024-07-19,Amsterdam,Paris,False
Air France,10:35,11:55,$266,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,10:35,11:55,$277,1h 20m,2024-07-19,Amsterdam,Paris,False
ITA Airways,11:50,16:00,$166,4h 10m,2024-07-19,Amsterdam,Paris,False
Air France,11:35,12:55,$373,1h 20m,2024-07-19,Amsterdam,Paris,False
KLM,11:35,12:55,$384,1h 20m,2024-07-19,Amsterdam,Paris,False
easyJet,10:10,16:15,$153,6h 05m,2024-07-19,Amsterdam,Paris,False
easyJet,12:30,16:55,$182,4h 25m,2024-07-19,Amsterdam,Paris,False
ITA Airways,11:50,18:15,$168,6h 25m,2024-07-19,Amsterdam,Paris,False
easyJet,15:25,21:20,$174,5h 55m,2024-07-19,Amsterdam,Paris,False
Lufthansa,19:30,22:55,$254,3h 25m,2024-07-19,Amsterdam,Paris,False
ITA Airways,17:55,23:40,$214,5h 45m,2024-07-19,Amsterdam,Paris,False
British Airways,15:55,19:30,$267,3h 35m,2024-07-19,Amsterdam,Paris,False
British Airways,18:10,23:15,$238,5h 05m,2024-07-19,Amsterdam,Paris,False
easyJet,9:55,13:50,$275,3h 55m,2024-07-19,Amsterdam,Paris,False
Lufthansa,18:20,22:55,$254,4h 35m,2024-07-19,Amsterdam,Paris,False
Lufthansa,15:40,19:45,$273,4h 05m,2024-07-19,Amsterdam,Paris,False
KLM,11:35,12:55,$384,1h 20m,2024-07-19,Amsterdam,Paris,False
British Airways,17:55,23:15,$262,5h 20m,2024-07-19,Amsterdam,Paris,False
