Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
British Airways,19:30,20:50,$75,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,18:00,19:25,$67,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,20:15,21:35,$65,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,17:30,18:55,$76,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,7:30,9:05,$95,1h 35m,2024-04-19,Dublin,London,False
Aer Lingus,6:30,8:00,$95,1h 30m,2024-04-19,Dublin,London,False
Aer Lingus,15:55,17:20,$84,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,13:30,14:55,$84,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,14:30,15:55,$84,1h 25m,2024-04-19,Dublin,London,False
British Airways,8:10,9:35,$96,1h 25m,2024-04-19,Dublin,London,False
British Airways,19:30,20:50,$75,1h 20m,2024-04-19,Dublin,London,False
British Airways,18:00,19:25,$100,1h 25m,2024-04-19,Dublin,London,False
British Airways,17:30,18:55,$100,1h 25m,2024-04-19,Dublin,London,False
British Airways,18:30,19:50,$78,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,11:15,12:40,$105,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,12:00,13:25,$105,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,12:30,13:55,$105,1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,19:00,20:20,$84,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,9:45,11:10,$116,1h 25m,2024-04-19,Dublin,London,False
British Airways,14:30,15:55,$116,1h 25m,2024-04-19,Dublin,London,False
British Airways,13:30,14:55,$116,1h 25m,2024-04-19,Dublin,London,False
British Airways,15:55,17:20,$116,1h 25m,2024-04-19,Dublin,London,False
British Airways,20:15,21:35,$100,1h 20m,2024-04-19,Dublin,London,False
British Airways,15:20,16:40,$103,1h 20m,2024-04-19,Dublin,London,False
British Airways,11:15,12:40,$127,1h 25m,2024-04-19,Dublin,London,False
British Airways,12:30,13:55,$127,1h 25m,2024-04-19,Dublin,London,False
British Airways,9:45,11:10,$127,1h 25m,2024-04-19,Dublin,London,False
British Airways,12:00,13:25,$127,1h 25m,2024-04-19,Dublin,London,False
British Airways,19:00,20:20,$116,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,19:30,20:50,$118,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,18:30,19:50,$118,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,15:20,16:40,$118,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,13:00,14:20,$118,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,8:55,10:20,$116,1h 25m,2024-04-19,Dublin,London,False
British Airways,13:00,14:20,$120,1h 20m,2024-04-19,Dublin,London,False
Aer Lingus,8:10,9:35,$118,1h 25m,2024-04-19,Dublin,London,False
British Airways,6:30,8:00,$116,1h 30m,2024-04-19,Dublin,London,False
British Airways,7:30,9:05,$116,1h 35m,2024-04-19,Dublin,London,False
British Airways,10:55,12:25,$163,1h 30m,2024-04-19,Dublin,London,False
KLM,11:10,16:15,$212,5h 05m,2024-04-19,Dublin,London,False
"Blue Islands, British Airways",15:00,20:30,$221,5h 30m,2024-04-19,Dublin,London,False
KLM,5:55,10:45,$232,4h 50m,2024-04-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,11:15,$272,5h 00m,2024-04-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,12:00,$272,5h 45m,2024-04-19,Dublin,London,False
British Airways,8:55,10:20,$441,1h 25m,2024-04-19,Dublin,London,False
Scandinavian Airlines,12:40,17:40,$312,5h 00m,2024-04-19,Dublin,London,False
Air France,6:05,10:30,$331,4h 25m,2024-04-19,Dublin,London,False
KLM,8:55,13:50,$376,4h 55m,2024-04-19,Dublin,London,False
Air France,9:10,13:45,$413,4h 35m,2024-04-19,Dublin,London,False
"Aer Lingus, British Airways",12:50,17:50,$409,5h 00m,2024-04-19,Dublin,London,False
Lufthansa,17:35,22:10,$479,4h 35m,2024-04-19,Dublin,London,False
Lufthansa,9:05,14:40,$479,5h 35m,2024-04-19,Dublin,London,False
SWISS,14:35,19:25,$483,4h 50m,2024-04-19,Dublin,London,False
SWISS,13:00,17:55,$488,4h 55m,2024-04-19,Dublin,London,False
Lufthansa,12:20,17:40,$491,5h 20m,2024-04-19,Dublin,London,False
British Airways,10:20,14:55,$548,4h 35m,2024-04-19,Dublin,London,False
British Airways,15:20,19:20,$572,4h 00m,2024-04-19,Dublin,London,False
British Airways,15:40,21:10,$506,5h 30m,2024-04-19,Dublin,London,False
British Airways,12:50,17:50,$538,5h 00m,2024-04-19,Dublin,London,False
British Airways,14:05,19:20,$572,5h 15m,2024-04-19,Dublin,London,False
British Airways,15:20,20:50,$534,5h 30m,2024-04-19,Dublin,London,False
KLM,13:20,17:35,$581,4h 15m,2024-04-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,12:00,$631,5h 30m,2024-04-19,Dublin,London,False
Lufthansa,10:40,15:45,$712,5h 05m,2024-04-19,Dublin,London,False
Qatar Airways,11:15,12:40,"$1,170",1h 25m,2024-04-19,Dublin,London,False
Qatar Airways,9:45,11:10,"$1,216",1h 25m,2024-04-19,Dublin,London,False
Aer Lingus,19:35,20:55,$83,1h 20m,2024-05-19,Dublin,London,False
Aer Lingus,20:15,21:35,$83,1h 20m,2024-05-19,Dublin,London,False
Aer Lingus,6:30,8:00,$83,1h 30m,2024-05-19,Dublin,London,False
Aer Lingus,19:00,20:20,$96,1h 20m,2024-05-19,Dublin,London,False
Aer Lingus,7:30,9:05,$83,1h 35m,2024-05-19,Dublin,London,False
Aer Lingus,8:55,10:20,$105,1h 25m,2024-05-19,Dublin,London,False
British Airways,19:35,20:55,$117,1h 20m,2024-05-19,Dublin,London,False
British Airways,20:15,21:35,$117,1h 20m,2024-05-19,Dublin,London,False
Aer Lingus,11:15,12:40,$111,1h 25m,2024-05-19,Dublin,London,False
Aer Lingus,18:00,19:25,$116,1h 25m,2024-05-19,Dublin,London,False
British Airways,19:00,20:20,$127,1h 20m,2024-05-19,Dublin,London,False
British Airways,6:30,8:00,$117,1h 30m,2024-05-19,Dublin,London,False
British Airways,18:00,19:25,$127,1h 25m,2024-05-19,Dublin,London,False
Aer Lingus,14:30,15:55,$126,1h 25m,2024-05-19,Dublin,London,False
Aer Lingus,12:00,13:25,$126,1h 25m,2024-05-19,Dublin,London,False
British Airways,20:15,21:35,$117,1h 20m,2024-05-19,Dublin,London,False
British Airways,11:15,12:40,$138,1h 25m,2024-05-19,Dublin,London,False
British Airways,14:30,15:55,$138,1h 25m,2024-05-19,Dublin,London,False
British Airways,12:00,13:25,$138,1h 25m,2024-05-19,Dublin,London,False
British Airways,19:00,20:20,$127,1h 20m,2024-05-19,Dublin,London,False
British Airways,12:30,13:55,$144,1h 25m,2024-05-19,Dublin,London,False
British Airways,15:55,17:20,$144,1h 25m,2024-05-19,Dublin,London,False
British Airways,10:55,12:25,$173,1h 30m,2024-05-19,Dublin,London,False
Aer Lingus,15:55,17:20,$158,1h 25m,2024-05-19,Dublin,London,False
Aer Lingus,12:30,13:55,$158,1h 25m,2024-05-19,Dublin,London,False
British Airways,20:00,21:20,$191,1h 20m,2024-05-19,Dublin,London,False
Aer Lingus,7:30,9:00,$312,1h 30m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",18:30,22:35,$200,4h 05m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",7:10,10:50,$226,3h 40m,2024-05-19,Dublin,London,False
KLM,5:55,10:45,$165,4h 50m,2024-05-19,Dublin,London,False
Aer Lingus,10:55,12:25,$339,1h 30m,2024-05-19,Dublin,London,False
"Aer Lingus, Eurowings",6:50,11:30,$205,4h 40m,2024-05-19,Dublin,London,False
British Airways,13:00,14:20,$367,1h 20m,2024-05-19,Dublin,London,False
Air France,6:05,10:30,$243,4h 25m,2024-05-19,Dublin,London,False
Aer Lingus,20:00,21:20,$372,1h 20m,2024-05-19,Dublin,London,False
"Blue Islands, British Airways",15:20,20:55,$197,5h 35m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",7:10,11:30,$264,4h 20m,2024-05-19,Dublin,London,False
British Airways,8:55,10:20,$441,1h 25m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",9:55,15:20,$265,5h 25m,2024-05-19,Dublin,London,False
Air France,9:10,13:45,$301,4h 35m,2024-05-19,Dublin,London,False
Lufthansa,17:35,22:10,$302,4h 35m,2024-05-19,Dublin,London,False
KLM,8:55,13:50,$288,4h 55m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,11:45,$269,5h 30m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",17:45,22:35,$298,4h 50m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",17:45,21:45,$339,4h 00m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,11:55,$287,5h 40m,2024-05-19,Dublin,London,False
Aer Lingus,13:00,14:20,$476,1h 20m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",13:40,19:45,$302,6h 05m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",12:50,17:30,$397,4h 40m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",15:40,20:40,$357,5h 00m,2024-05-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,11:50,$344,5h 20m,2024-05-19,Dublin,London,False
SWISS,13:00,17:55,$390,4h 55m,2024-05-19,Dublin,London,False
Lufthansa,5:50,10:40,$376,4h 50m,2024-05-19,Dublin,London,False
British Airways,7:10,10:50,$521,3h 40m,2024-05-19,Dublin,London,False
Lufthansa,12:20,17:40,$436,5h 20m,2024-05-19,Dublin,London,False
British Airways,18:30,22:35,$521,4h 05m,2024-05-19,Dublin,London,False
British Airways,15:40,20:40,$497,5h 00m,2024-05-19,Dublin,London,False
Lufthansa,10:40,15:45,$466,5h 05m,2024-05-19,Dublin,London,False
British Airways,17:45,21:45,$522,4h 00m,2024-05-19,Dublin,London,False
British Airways,17:45,22:35,$521,4h 50m,2024-05-19,Dublin,London,False
British Airways,6:30,11:50,$510,5h 20m,2024-05-19,Dublin,London,False
British Airways,12:50,17:30,$528,4h 40m,2024-05-19,Dublin,London,False
British Airways,15:20,19:55,$572,4h 35m,2024-05-19,Dublin,London,False
British Airways,6:50,10:50,$614,4h 00m,2024-05-19,Dublin,London,False
British Airways,14:20,17:35,$617,3h 15m,2024-05-19,Dublin,London,False
British Airways,17:25,18:45,$713,1h 20m,2024-05-19,Dublin,London,False
British Airways,7:10,11:30,$617,4h 20m,2024-05-19,Dublin,London,False
British Airways,13:25,18:55,$641,5h 30m,2024-05-19,Dublin,London,False
British Airways,14:05,19:55,$636,5h 50m,2024-05-19,Dublin,London,False
British Airways,19:30,20:50,$65,1h 20m,2024-07-19,Dublin,London,False
Aer Lingus,7:30,9:05,$69,1h 35m,2024-07-19,Dublin,London,False
Aer Lingus,6:30,8:00,$69,1h 30m,2024-07-19,Dublin,London,False
Aer Lingus,8:55,10:20,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,18:00,19:25,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,17:30,18:55,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,15:55,17:20,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,13:30,14:55,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,14:30,15:55,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,12:00,13:25,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,12:30,13:55,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,11:15,12:40,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,9:45,11:10,$69,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,19:00,20:20,$69,1h 20m,2024-07-19,Dublin,London,False
Aer Lingus,20:15,21:35,$69,1h 20m,2024-07-19,Dublin,London,False
British Airways,10:55,12:25,$92,1h 30m,2024-07-19,Dublin,London,False
British Airways,7:30,9:05,$100,1h 35m,2024-07-19,Dublin,London,False
British Airways,6:30,8:00,$100,1h 30m,2024-07-19,Dublin,London,False
British Airways,15:20,16:40,$82,1h 20m,2024-07-19,Dublin,London,False
British Airways,18:00,19:25,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,17:30,18:55,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,15:55,17:20,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,14:30,15:55,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,13:30,14:55,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,12:30,13:55,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,12:00,13:25,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,11:15,12:40,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,9:45,11:10,$100,1h 25m,2024-07-19,Dublin,London,False
British Airways,19:00,20:20,$100,1h 20m,2024-07-19,Dublin,London,False
British Airways,20:15,21:35,$100,1h 20m,2024-07-19,Dublin,London,False
British Airways,13:00,14:20,$115,1h 20m,2024-07-19,Dublin,London,False
British Airways,8:10,9:35,$158,1h 25m,2024-07-19,Dublin,London,False
Aer Lingus,19:30,20:50,$215,1h 20m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",7:10,10:50,$131,3h 40m,2024-07-19,Dublin,London,False
Aer Lingus,15:20,16:40,$258,1h 20m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,10:10,$143,3h 40m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",18:30,22:10,$151,3h 40m,2024-07-19,Dublin,London,False
KLM,13:20,17:35,$145,4h 15m,2024-07-19,Dublin,London,False
British Airways,14:05,18:55,$158,4h 50m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",10:20,14:00,$158,3h 40m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",17:45,22:10,$151,4h 25m,2024-07-19,Dublin,London,False
Aer Lingus,13:00,14:20,$312,1h 20m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",15:40,21:10,$133,5h 30m,2024-07-19,Dublin,London,False
Aer Lingus,8:10,9:35,$339,1h 25m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",14:10,19:45,$205,5h 35m,2024-07-19,Dublin,London,False
KLM,11:10,16:15,$197,5h 05m,2024-07-19,Dublin,London,False
Lufthansa,17:35,22:10,$226,4h 35m,2024-07-19,Dublin,London,False
KLM,8:55,13:50,$235,4h 55m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",12:50,17:50,$241,5h 00m,2024-07-19,Dublin,London,False
British Airways,8:55,10:20,$441,1h 25m,2024-07-19,Dublin,London,False
Lufthansa,9:05,14:40,$239,5h 35m,2024-07-19,Dublin,London,False
KLM,5:55,10:45,$235,4h 50m,2024-07-19,Dublin,London,False
Air France,6:05,10:30,$301,4h 25m,2024-07-19,Dublin,London,False
Lufthansa,10:40,15:45,$289,5h 05m,2024-07-19,Dublin,London,False
SWISS,14:35,19:25,$395,4h 50m,2024-07-19,Dublin,London,False
SWISS,13:00,17:55,$395,4h 55m,2024-07-19,Dublin,London,False
British Airways,6:40,10:30,$506,3h 50m,2024-07-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,12:00,$426,5h 30m,2024-07-19,Dublin,London,False
British Airways,17:45,22:10,$513,4h 25m,2024-07-19,Dublin,London,False
Lufthansa,12:20,17:40,$481,5h 20m,2024-07-19,Dublin,London,False
British Airways,12:50,17:50,$515,5h 00m,2024-07-19,Dublin,London,False
British Airways,15:40,21:10,$502,5h 30m,2024-07-19,Dublin,London,False
British Airways,20:30,21:50,$42,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,19:00,20:20,$74,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,20:15,21:35,$74,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,18:00,19:25,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,17:30,18:55,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,15:55,17:20,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,14:30,15:55,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,13:30,14:55,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,12:00,13:25,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,12:30,13:55,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,11:15,12:40,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,9:45,11:10,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,8:55,10:20,$78,1h 25m,2024-08-19,Dublin,London,False
Aer Lingus,6:30,8:00,$74,1h 30m,2024-08-19,Dublin,London,False
Aer Lingus,7:30,9:05,$74,1h 35m,2024-08-19,Dublin,London,False
British Airways,6:30,8:00,$100,1h 30m,2024-08-19,Dublin,London,False
Aer Lingus,20:15,21:35,$74,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,19:00,20:20,$74,1h 20m,2024-08-19,Dublin,London,False
British Airways,15:55,17:20,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,11:15,12:40,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,9:45,11:10,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,18:00,19:25,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,17:30,18:55,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,14:30,15:55,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,13:30,14:55,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,12:30,13:55,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,12:00,13:25,$100,1h 25m,2024-08-19,Dublin,London,False
British Airways,17:55,19:15,$78,1h 20m,2024-08-19,Dublin,London,False
British Airways,13:20,14:40,$82,1h 20m,2024-08-19,Dublin,London,False
British Airways,20:15,21:35,$100,1h 20m,2024-08-19,Dublin,London,False
British Airways,19:00,20:20,$100,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,6:30,8:00,$74,1h 30m,2024-08-19,Dublin,London,False
Aer Lingus,7:30,9:05,$74,1h 35m,2024-08-19,Dublin,London,False
Aer Lingus,20:30,21:50,$150,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,17:55,19:15,$150,1h 20m,2024-08-19,Dublin,London,False
Aer Lingus,7:15,8:45,$150,1h 30m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",7:10,10:50,$134,3h 40m,2024-08-19,Dublin,London,False
Aer Lingus,10:50,12:20,$210,1h 30m,2024-08-19,Dublin,London,False
Aer Lingus,9:20,10:50,$210,1h 30m,2024-08-19,Dublin,London,False
Aer Lingus,13:20,14:40,$252,1h 20m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",15:20,19:55,$150,4h 35m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,10:05,$170,3h 35m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",6:50,11:05,$158,4h 15m,2024-08-19,Dublin,London,False
KLM,8:55,13:50,$165,4h 55m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",15:20,20:55,$146,5h 35m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",15:40,20:40,$167,5h 00m,2024-08-19,Dublin,London,False
KLM,11:10,16:15,$165,5h 05m,2024-08-19,Dublin,London,False
KLM,13:20,17:35,$197,4h 15m,2024-08-19,Dublin,London,False
Eurowings,12:45,18:50,$169,6h 05m,2024-08-19,Dublin,London,False
Lufthansa,5:50,10:40,$159,4h 50m,2024-08-19,Dublin,London,False
KLM,5:55,10:45,$165,4h 50m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",9:55,15:20,$182,5h 25m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",18:30,22:25,$241,3h 55m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",13:40,19:35,$182,5h 55m,2024-08-19,Dublin,London,False
Scandinavian Airlines,12:40,17:40,$212,5h 00m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",9:55,16:00,$182,6h 05m,2024-08-19,Dublin,London,False
Lufthansa,17:35,22:10,$239,4h 35m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",7:10,13:10,$223,6h 00m,2024-08-19,Dublin,London,False
KLM,13:20,19:25,$197,6h 05m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,12:05,$209,5h 50m,2024-08-19,Dublin,London,False
Lufthansa,12:20,17:40,$239,5h 20m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",12:50,17:50,$254,5h 00m,2024-08-19,Dublin,London,False
Lufthansa,9:05,14:40,$239,5h 35m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",7:45,12:20,$294,4h 35m,2024-08-19,Dublin,London,False
British Airways,8:55,10:20,$441,1h 25m,2024-08-19,Dublin,London,False
"Aer Lingus, SWISS",7:10,13:00,$255,5h 50m,2024-08-19,Dublin,London,False
"Eurowings, Lufthansa",12:45,18:50,$240,6h 05m,2024-08-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,12:20,$294,5h 50m,2024-08-19,Dublin,London,False
Air France,6:05,10:30,$342,4h 25m,2024-08-19,Dublin,London,False
Air France,9:10,13:45,$352,4h 35m,2024-08-19,Dublin,London,False
SWISS,13:00,17:55,$394,4h 55m,2024-08-19,Dublin,London,False
British Airways,15:40,20:40,$497,5h 00m,2024-08-19,Dublin,London,False
British Airways,12:50,17:50,$497,5h 00m,2024-08-19,Dublin,London,False
Lufthansa,10:40,15:45,$470,5h 05m,2024-08-19,Dublin,London,False
British Airways,20:00,21:20,$40,1h 20m,2024-09-19,Dublin,London,False
British Airways,9:20,10:50,$40,1h 30m,2024-09-19,Dublin,London,False
British Airways,10:50,12:20,$44,1h 30m,2024-09-19,Dublin,London,False
British Airways,18:20,19:40,$45,1h 20m,2024-09-19,Dublin,London,False
British Airways,13:10,14:30,$45,1h 20m,2024-09-19,Dublin,London,False
British Airways,15:25,16:45,$50,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,7:30,9:05,$76,1h 35m,2024-09-19,Dublin,London,False
Aer Lingus,6:30,8:00,$76,1h 30m,2024-09-19,Dublin,London,False
Aer Lingus,17:30,18:55,$78,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,13:30,14:55,$78,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,12:00,13:25,$78,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,11:15,12:40,$76,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,9:45,11:10,$76,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,18:00,19:25,$78,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,8:55,10:20,$76,1h 25m,2024-09-19,Dublin,London,False
British Airways,7:30,9:05,$100,1h 35m,2024-09-19,Dublin,London,False
British Airways,6:30,8:00,$100,1h 30m,2024-09-19,Dublin,London,False
British Airways,17:30,18:55,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,9:45,11:10,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,11:15,12:40,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,12:30,13:55,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,12:00,13:25,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,13:30,14:55,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,14:30,15:55,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,15:55,17:20,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,18:00,19:25,$100,1h 25m,2024-09-19,Dublin,London,False
British Airways,20:15,21:35,$100,1h 20m,2024-09-19,Dublin,London,False
British Airways,19:00,20:20,$100,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,11:15,12:40,$76,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,9:45,11:10,$76,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,8:55,10:20,$76,1h 25m,2024-09-19,Dublin,London,False
Aer Lingus,6:30,8:00,$76,1h 30m,2024-09-19,Dublin,London,False
Aer Lingus,7:30,9:05,$76,1h 35m,2024-09-19,Dublin,London,False
British Airways,7:55,9:25,$103,1h 30m,2024-09-19,Dublin,London,False
Aer Lingus,18:20,19:40,$153,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,20:00,21:20,$153,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,15:25,16:45,$153,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,13:10,14:30,$153,1h 20m,2024-09-19,Dublin,London,False
Aer Lingus,10:50,12:20,$153,1h 30m,2024-09-19,Dublin,London,False
Aer Lingus,9:20,10:50,$153,1h 30m,2024-09-19,Dublin,London,False
Eurowings,14:55,18:50,$135,3h 55m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",19:10,22:45,$131,3h 35m,2024-09-19,Dublin,London,False
KLM,13:20,17:35,$128,4h 15m,2024-09-19,Dublin,London,False
British Airways,14:05,19:15,$133,5h 10m,2024-09-19,Dublin,London,False
Vueling,8:15,13:25,$116,5h 10m,2024-09-19,Dublin,London,False
KLM,11:10,16:15,$114,5h 05m,2024-09-19,Dublin,London,False
British Airways,12:05,17:40,$133,5h 35m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",15:20,19:55,$120,4h 35m,2024-09-19,Dublin,London,False
British Airways,14:05,19:55,$133,5h 50m,2024-09-19,Dublin,London,False
"Loganair, British Airways",12:05,17:40,$111,5h 35m,2024-09-19,Dublin,London,False
Scandinavian Airlines,12:40,17:40,$138,5h 00m,2024-09-19,Dublin,London,False
KLM,5:55,10:45,$128,4h 50m,2024-09-19,Dublin,London,False
KLM,13:20,19:25,$128,6h 05m,2024-09-19,Dublin,London,False
KLM,8:55,13:50,$165,4h 55m,2024-09-19,Dublin,London,False
Lufthansa,5:50,10:40,$138,4h 50m,2024-09-19,Dublin,London,False
Lufthansa,12:20,17:40,$160,5h 20m,2024-09-19,Dublin,London,False
SWISS,13:00,17:55,$175,4h 55m,2024-09-19,Dublin,London,False
Air France,6:05,10:30,$193,4h 25m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",13:40,18:55,$169,5h 15m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",9:55,15:15,$169,5h 20m,2024-09-19,Dublin,London,False
Lufthansa,17:35,22:10,$194,4h 35m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",6:15,12:00,$169,5h 45m,2024-09-19,Dublin,London,False
Aer Lingus,7:55,9:25,$312,1h 30m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",15:40,20:40,$211,5h 00m,2024-09-19,Dublin,London,False
"Eurowings, Lufthansa",14:55,18:50,$240,3h 55m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",12:50,17:20,$241,4h 30m,2024-09-19,Dublin,London,False
"Aer Lingus, British Airways",6:30,12:00,$241,5h 30m,2024-09-19,Dublin,London,False
Lufthansa,10:40,15:45,$225,5h 05m,2024-09-19,Dublin,London,False
Air France,9:10,13:45,$295,4h 35m,2024-09-19,Dublin,London,False
British Airways,8:55,10:20,$441,1h 25m,2024-09-19,Dublin,London,False
British Airways,15:40,20:40,$502,5h 00m,2024-09-19,Dublin,London,False
British Airways,10:20,13:55,$608,3h 35m,2024-09-19,Dublin,London,False
British Airways,6:40,10:20,$614,3h 40m,2024-09-19,Dublin,London,False
British Airways,7:10,11:00,$614,3h 50m,2024-09-19,Dublin,London,False
