Carrier,DepTime,ArrTime,Price,Duration,Day,DepAirport,ArrAirport,DayAfter
"Air Europa, Condor",15:30,21:25,$211,5h 55m,2024-09-19,Barcelona,Frankfurt,False
Iberia,14:30,22:35,$122,8h 05m,2024-09-19,Barcelona,Frankfurt,False
"Air Europa, Condor",8:40,14:55,$244,6h 15m,2024-09-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$191,7h 40m,2024-09-19,Barcelona,Frankfurt,False
ITA Airways,11:40,18:50,$246,7h 10m,2024-09-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$217,7h 40m,2024-09-19,Barcelona,Frankfurt,False
Iberia,13:30,22:35,$122,9h 05m,2024-09-19,Barcelona,Frankfurt,False
"Air Europa, Condor",11:55,19:05,$244,7h 10m,2024-09-19,Barcelona,Frankfurt,False
Iberia,12:30,22:35,$122,10h 05m,2024-09-19,Barcelona,Frankfurt,False
"Air Europa, Condor",11:55,20:20,$244,8h 25m,2024-09-19,Barcelona,Frankfurt,False
"Air Europa, Condor",11:55,21:25,$211,9h 30m,2024-09-19,Barcelona,Frankfurt,False
"Air Europa, Condor",8:40,19:05,$244,10h 25m,2024-09-19,Barcelona,Frankfurt,False
Iberia,9:45,22:35,$122,12h 50m,2024-09-19,Barcelona,Frankfurt,False
Lufthansa,7:55,12:05,$220,4h 10m,2024-11-19,Barcelona,Frankfurt,False
SWISS,14:55,20:15,$188,5h 20m,2024-11-19,Barcelona,Frankfurt,False
Air Europa,11:50,17:50,$175,6h 00m,2024-11-19,Barcelona,Frankfurt,False
"Iberia, British Airways",15:40,21:55,$171,6h 15m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,14:50,$217,4h 45m,2024-11-19,Barcelona,Frankfurt,False
Brussels Airlines,15:20,20:15,$213,4h 55m,2024-11-19,Barcelona,Frankfurt,False
"Iberia, British Airways",8:00,14:05,$187,6h 05m,2024-11-19,Barcelona,Frankfurt,False
SWISS,6:45,13:20,$181,6h 35m,2024-11-19,Barcelona,Frankfurt,False
"Iberia, British Airways",11:25,18:15,$171,6h 50m,2024-11-19,Barcelona,Frankfurt,False
"Iberia, British Airways",10:00,16:55,$171,6h 55m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,7:55,13:05,$220,5h 10m,2024-11-19,Barcelona,Frankfurt,False
ITA Airways,11:40,18:55,$154,7h 15m,2024-11-19,Barcelona,Frankfurt,False
Air France,12:15,16:45,$274,4h 30m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,12:00,16:05,$274,4h 05m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,18:15,22:05,$295,3h 50m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,18:35,20:45,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,14:00,16:10,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,12:45,14:55,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,10:00,12:10,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,6:50,9:00,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,5:50,8:00,$182,2h 10m,2024-11-19,Barcelona,Frankfurt,False
KLM,13:00,17:15,$136,4h 15m,2024-11-19,Barcelona,Frankfurt,False
ITA Airways,11:40,17:05,$90,5h 25m,2024-11-19,Barcelona,Frankfurt,False
British Airways,11:25,16:55,$110,5h 30m,2024-11-19,Barcelona,Frankfurt,False
KLM,17:25,22:25,$120,5h 00m,2024-11-19,Barcelona,Frankfurt,False
British Airways,12:35,18:15,$118,5h 40m,2024-11-19,Barcelona,Frankfurt,False
KLM,6:00,11:05,$136,5h 05m,2024-11-19,Barcelona,Frankfurt,False
British Airways,15:40,21:55,$107,6h 15m,2024-11-19,Barcelona,Frankfurt,False
KLM,13:00,18:40,$120,5h 40m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,14:50,$217,4h 45m,2024-11-19,Barcelona,Frankfurt,False
British Airways,11:25,18:15,$110,6h 50m,2024-11-19,Barcelona,Frankfurt,False
British Airways,10:00,16:55,$114,6h 55m,2024-11-19,Barcelona,Frankfurt,False
Lufthansa,18:15,22:05,$295,3h 50m,2024-11-19,Barcelona,Frankfurt,False
British Airways,14:25,21:55,$107,7h 30m,2024-11-19,Barcelona,Frankfurt,False
ITA Airways,11:40,18:55,$154,7h 15m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,16:30,$217,6h 25m,2024-11-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$191,7h 40m,2024-11-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$191,7h 40m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,18:40,$217,8h 35m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,15:50,$465,5h 45m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,20:00,$217,9h 55m,2024-11-19,Barcelona,Frankfurt,False
Iberia,10:30,22:35,$94,12h 05m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,20:30,7:30,$182,11h 00m,2024-11-19,Barcelona,Frankfurt,True
Austrian Airlines,10:05,21:00,$217,10h 55m,2024-11-19,Barcelona,Frankfurt,False
Air Europa,20:30,9:45,$111,13h 15m,2024-11-19,Barcelona,Frankfurt,True
Austrian Airlines,20:30,8:30,$182,12h 00m,2024-11-19,Barcelona,Frankfurt,True
Austrian Airlines,10:05,21:45,$217,11h 40m,2024-11-19,Barcelona,Frankfurt,False
Austrian Airlines,20:30,9:30,$182,13h 00m,2024-11-19,Barcelona,Frankfurt,True
Austrian Airlines,20:30,10:20,$182,13h 50m,2024-11-19,Barcelona,Frankfurt,True
Brussels Airlines,21:15,10:30,$200,13h 15m,2024-11-19,Barcelona,Frankfurt,True
Brussels Airlines,15:20,8:00,$334,16h 40m,2024-11-19,Barcelona,Frankfurt,True
United Airlines,11:00,7:35,"$4,962",20h 35m,2024-11-19,Barcelona,Frankfurt,True
Austrian Airlines,10:05,14:50,$271,4h 45m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,7:55,12:05,$274,4h 10m,2024-12-19,Barcelona,Frankfurt,False
Air France,12:15,19:15,$199,7h 00m,2024-12-19,Barcelona,Frankfurt,False
"Iberia, British Airways",8:00,14:05,$232,6h 05m,2024-12-19,Barcelona,Frankfurt,False
British Airways,14:25,22:05,$184,7h 40m,2024-12-19,Barcelona,Frankfurt,False
British Airways,10:00,16:55,$207,6h 55m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,18:15,22:05,$317,3h 50m,2024-12-19,Barcelona,Frankfurt,False
SWISS,14:55,19:00,$314,4h 05m,2024-12-19,Barcelona,Frankfurt,False
"Iberia, British Airways",11:15,16:55,$259,5h 40m,2024-12-19,Barcelona,Frankfurt,False
British Airways,11:15,18:15,$210,7h 00m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,7:55,13:05,$274,5h 10m,2024-12-19,Barcelona,Frankfurt,False
"Iberia, British Airways",15:35,22:05,$232,6h 30m,2024-12-19,Barcelona,Frankfurt,False
Brussels Airlines,15:20,20:15,$307,4h 55m,2024-12-19,Barcelona,Frankfurt,False
SWISS,14:55,20:15,$296,5h 20m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,12:00,16:05,$336,4h 05m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,16:40,18:50,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,14:00,16:10,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,12:45,14:55,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,10:00,12:10,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,6:50,9:00,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,5:50,8:00,$226,2h 10m,2024-12-19,Barcelona,Frankfurt,False
Air France,12:15,16:45,$128,4h 30m,2024-12-19,Barcelona,Frankfurt,False
KLM,13:00,17:15,$154,4h 15m,2024-12-19,Barcelona,Frankfurt,False
KLM,6:00,11:05,$120,5h 05m,2024-12-19,Barcelona,Frankfurt,False
ITA Airways,11:40,17:05,$135,5h 25m,2024-12-19,Barcelona,Frankfurt,False
KLM,17:25,22:25,$136,5h 00m,2024-12-19,Barcelona,Frankfurt,False
Air France,6:05,11:15,$128,5h 10m,2024-12-19,Barcelona,Frankfurt,False
Iberia,13:30,18:50,$122,5h 20m,2024-12-19,Barcelona,Frankfurt,False
KLM,11:10,17:15,$120,6h 05m,2024-12-19,Barcelona,Frankfurt,False
KLM,13:00,18:40,$154,5h 40m,2024-12-19,Barcelona,Frankfurt,False
Iberia,12:30,18:50,$122,6h 20m,2024-12-19,Barcelona,Frankfurt,False
Lufthansa,18:15,22:05,$317,3h 50m,2024-12-19,Barcelona,Frankfurt,False
TAP AIR PORTUGAL,14:35,22:40,$99,8h 05m,2024-12-19,Barcelona,Frankfurt,False
Iberia,15:15,22:35,$122,7h 20m,2024-12-19,Barcelona,Frankfurt,False
KLM,11:10,18:40,$120,7h 30m,2024-12-19,Barcelona,Frankfurt,False
KLM,6:00,13:40,$120,7h 40m,2024-12-19,Barcelona,Frankfurt,False
Iberia,10:30,18:50,$94,8h 20m,2024-12-19,Barcelona,Frankfurt,False
ITA Airways,11:40,18:55,$217,7h 15m,2024-12-19,Barcelona,Frankfurt,False
Iberia,9:45,18:50,$94,9h 05m,2024-12-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$217,7h 40m,2024-12-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$217,7h 40m,2024-12-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,15:50,$465,5h 45m,2024-12-19,Barcelona,Frankfurt,False
Air Europa,20:30,9:45,$169,13h 15m,2024-12-19,Barcelona,Frankfurt,True
TAP AIR PORTUGAL,21:10,22:40,$117,25h 30m,2024-12-19,Barcelona,Frankfurt,True
"Scandinavian Airlines, Lufthansa",19:15,8:20,"$2,432",13h 05m,2024-12-19,Barcelona,Frankfurt,True
United Airlines,11:00,7:35,"$4,962",20h 35m,2024-12-19,Barcelona,Frankfurt,True
United Airlines,11:45,7:45,"$5,026",20h 00m,2024-12-19,Barcelona,Frankfurt,True
United Airlines,11:45,7:10,"$5,408",19h 25m,2024-12-19,Barcelona,Frankfurt,True
United Airlines,11:45,11:50,"$5,408",24h 05m,2024-12-19,Barcelona,Frankfurt,True
Iberia,12:30,18:50,$160,6h 20m,2025-02-19,Barcelona,Frankfurt,False
SWISS,9:50,13:40,$210,3h 50m,2025-02-19,Barcelona,Frankfurt,False
KLM,13:00,17:15,$209,4h 15m,2025-02-19,Barcelona,Frankfurt,False
Lufthansa,9:10,13:05,$215,3h 55m,2025-02-19,Barcelona,Frankfurt,False
Lufthansa,7:55,12:05,$220,4h 10m,2025-02-19,Barcelona,Frankfurt,False
KLM,6:00,11:05,$209,5h 05m,2025-02-19,Barcelona,Frankfurt,False
Brussels Airlines,15:20,20:15,$216,4h 55m,2025-02-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,16:30,$187,6h 25m,2025-02-19,Barcelona,Frankfurt,False
SWISS,14:55,19:00,$259,4h 05m,2025-02-19,Barcelona,Frankfurt,False
ITA Airways,11:40,18:55,$154,7h 15m,2025-02-19,Barcelona,Frankfurt,False
Lufthansa,12:00,16:05,$274,4h 05m,2025-02-19,Barcelona,Frankfurt,False
Lufthansa,7:55,13:05,$220,5h 10m,2025-02-19,Barcelona,Frankfurt,False
ITA Airways,6:25,14:05,$154,7h 40m,2025-02-19,Barcelona,Frankfurt,False
KLM,13:00,18:40,$209,5h 40m,2025-02-19,Barcelona,Frankfurt,False
British Airways,14:30,19:50,$241,5h 20m,2025-02-19,Barcelona,Frankfurt,False
KLM,11:10,18:40,$209,7h 30m,2025-02-19,Barcelona,Frankfurt,False
KLM,6:00,13:40,$209,7h 40m,2025-02-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,15:50,$465,5h 45m,2025-02-19,Barcelona,Frankfurt,False
Air Europa,20:30,9:45,$175,13h 15m,2025-02-19,Barcelona,Frankfurt,True
LOT,18:35,12:10,$230,17h 35m,2025-02-19,Barcelona,Frankfurt,True
TAP AIR PORTUGAL,18:00,16:55,$121,22h 55m,2025-02-19,Barcelona,Frankfurt,True
EL AL,22:50,18:20,$476,19h 30m,2025-02-19,Barcelona,Frankfurt,True
Iberia,21:05,22:35,$140,25h 30m,2025-02-19,Barcelona,Frankfurt,True
LOT,18:35,15:30,$650,20h 55m,2025-02-19,Barcelona,Frankfurt,True
United Airlines,11:00,7:35,"$4,919",20h 35m,2025-02-19,Barcelona,Frankfurt,True
KLM,11:10,18:40,$120,7h 30m,2025-03-19,Barcelona,Frankfurt,False
Iberia,13:30,22:35,$109,9h 05m,2025-03-19,Barcelona,Frankfurt,False
Austrian Airlines,10:05,14:50,$176,4h 45m,2025-03-19,Barcelona,Frankfurt,False
Iberia,9:45,18:50,$109,9h 05m,2025-03-19,Barcelona,Frankfurt,False
Air France,6:05,11:15,$165,5h 10m,2025-03-19,Barcelona,Frankfurt,False
SWISS,9:50,13:40,$199,3h 50m,2025-03-19,Barcelona,Frankfurt,False
Lufthansa,7:55,12:05,$204,4h 10m,2025-03-19,Barcelona,Frankfurt,False
Iberia,15:15,22:35,$141,7h 20m,2025-03-19,Barcelona,Frankfurt,False
SWISS,14:55,19:00,$242,4h 05m,2025-03-19,Barcelona,Frankfurt,False
Lufthansa,9:10,15:05,$179,5h 55m,2025-03-19,Barcelona,Frankfurt,False
KLM,17:25,22:25,$209,5h 00m,2025-03-19,Barcelona,Frankfurt,False
Lufthansa,12:00,16:05,$254,4h 05m,2025-03-19,Barcelona,Frankfurt,False
Brussels Airlines,15:20,20:15,$208,4h 55m,2025-03-19,Barcelona,Frankfurt,False
KLM,6:00,11:05,$209,5h 05m,2025-03-19,Barcelona,Frankfurt,False
Lufthansa,7:55,13:05,$204,5h 10m,2025-03-19,Barcelona,Frankfurt,False
Austrian Airlines,20:30,9:30,$217,13h 00m,2025-03-19,Barcelona,Frankfurt,True
LOT,18:35,8:00,$244,13h 25m,2025-03-19,Barcelona,Frankfurt,True
TAP AIR PORTUGAL,21:10,16:55,$106,19h 45m,2025-03-19,Barcelona,Frankfurt,True
TAP AIR PORTUGAL,18:00,16:55,$106,22h 55m,2025-03-19,Barcelona,Frankfurt,True
EL AL,22:50,18:20,$471,19h 30m,2025-03-19,Barcelona,Frankfurt,True
LOT,18:35,15:30,$650,20h 55m,2025-03-19,Barcelona,Frankfurt,True
Iberia,7:00,8:25,$39,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,7:00,8:25,$31,1h 25m,2024-04-19,Barcelona,Madrid,False
ALSA,19:30,3:05,$17,7h 35m,2024-04-19,Barcelona,Madrid,True
Iberia,9:15,10:40,$31,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,9:45,11:10,$31,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,8:00,9:25,$31,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,7:00,8:25,$40,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,9:45,11:10,$40,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,8:45,10:10,$41,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,7:30,8:55,$41,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,10:15,11:40,$45,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,18:05,19:30,$47,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,7:30,8:55,$49,1h 25m,2024-04-19,Barcelona,Madrid,False
Air Europa,20:30,22:00,$50,1h 30m,2024-04-19,Barcelona,Madrid,False
Vueling,8:45,10:10,$53,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,15:20,16:45,$55,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,18:55,20:20,$55,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,15:20,16:45,$63,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,20:35,22:00,$64,1h 25m,2024-04-19,Barcelona,Madrid,False
Renfe,21:00,23:45,$43,2h 45m,2024-04-19,Barcelona,Madrid,False
Iberia,8:45,10:10,$41,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,19:55,21:20,$72,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,18:55,20:20,$72,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,10:15,11:40,$45,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,9:45,11:10,$76,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,7:00,8:25,$76,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,18:05,19:30,$47,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,18:55,20:20,$55,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,19:55,21:20,$58,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,8:45,10:10,$89,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,18:05,19:30,$99,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,10:15,11:40,$99,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,19:55,21:20,$111,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,18:55,20:20,$111,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,16:55,18:20,$88,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,16:55,18:20,$121,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,14:30,15:55,$121,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,14:30,15:55,$106,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,13:30,14:55,$109,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,16:55,18:20,$164,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,21:05,22:30,$130,1h 25m,2024-04-19,Barcelona,Madrid,False
Vueling,21:05,22:30,$166,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,12:30,13:55,$156,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,14:30,15:55,$187,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,7:30,8:55,$169,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,21:05,22:30,$217,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,20:35,22:00,$217,1h 25m,2024-04-19,Barcelona,Madrid,False
Iberia,15:20,16:45,$217,1h 25m,2024-04-19,Barcelona,Madrid,False
Air Europa,8:40,13:30,$182,4h 50m,2024-04-19,Barcelona,Madrid,False
Vueling,12:30,13:55,$275,1h 25m,2024-04-19,Barcelona,Madrid,False
CitizenPlane,12:30,13:55,$297,1h 25m,2024-04-19,Barcelona,Madrid,False
Air Europa,8:40,12:00,$278,3h 20m,2024-04-19,Barcelona,Madrid,False
Air Europa,18:45,22:35,$275,3h 50m,2024-04-19,Barcelona,Madrid,False
Air Europa,15:30,22:10,$208,6h 40m,2024-04-19,Barcelona,Madrid,False
Air Europa,8:40,13:50,$286,5h 10m,2024-04-19,Barcelona,Madrid,False
ITA Airways,11:40,17:10,$285,5h 30m,2024-04-19,Barcelona,Madrid,False
Royal Air Maroc,13:45,18:55,$350,5h 10m,2024-04-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,11:25,17:05,$348,5h 40m,2024-04-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,6:05,12:40,$348,6h 35m,2024-04-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,17:45,00:20,$349,6h 35m,2024-04-19,Barcelona,Madrid,True
Air Europa,15:30,20:40,$418,5h 10m,2024-04-19,Barcelona,Madrid,False
Air Europa,15:30,21:40,$400,6h 10m,2024-04-19,Barcelona,Madrid,False
KLM,17:15,23:25,$390,6h 10m,2024-04-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,15:00,21:25,$391,6h 25m,2024-04-19,Barcelona,Madrid,False
Air Europa,15:30,18:10,$524,2h 40m,2024-04-19,Barcelona,Madrid,False
Air Europa,8:40,13:40,$470,5h 00m,2024-04-19,Barcelona,Madrid,False
KLM,6:20,12:05,$464,5h 45m,2024-04-19,Barcelona,Madrid,False
KLM,13:20,19:30,$464,6h 10m,2024-04-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,15:00,19:20,$557,4h 20m,2024-04-19,Barcelona,Madrid,False
Iberia,10:20,17:10,$534,6h 50m,2024-04-19,Barcelona,Madrid,False
Iberia,7:30,13:10,$614,5h 40m,2024-04-19,Barcelona,Madrid,False
Air Europa,11:55,18:10,$715,6h 15m,2024-04-19,Barcelona,Madrid,False
ITA Airways,6:20,13:05,$741,6h 45m,2024-04-19,Barcelona,Madrid,False
Iberia,15:35,21:35,$762,6h 00m,2024-04-19,Barcelona,Madrid,False
Vueling,15:35,17:00,$20,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,15:35,17:00,$23,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,7:25,8:50,$23,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,7:25,8:50,$28,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,14:30,15:55,$30,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,12:30,14:00,$29,1h 30m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,12:30,14:00,$31,1h 30m,2024-05-19,Barcelona,Madrid,False
Iberia,7:00,8:25,$36,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,13:30,14:55,$44,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,10:15,11:40,$44,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,9:15,10:40,$46,1h 25m,2024-05-19,Barcelona,Madrid,False
Air Europa,11:50,13:20,$49,1h 30m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,14:30,15:55,$76,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,7:00,8:25,$82,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,18:05,19:30,$95,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,10:15,11:40,$60,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,14:30,15:55,$76,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,7:00,8:25,$82,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,18:05,19:30,$95,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,10:15,11:40,$99,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,19:55,21:20,$102,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,15:35,17:00,$121,1h 25m,2024-05-19,Barcelona,Madrid,False
Iberia,7:25,8:50,$121,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,18:05,19:30,$121,1h 25m,2024-05-19,Barcelona,Madrid,False
Air Europa,20:30,22:00,$124,1h 30m,2024-05-19,Barcelona,Madrid,False
Iberia,12:30,14:00,$129,1h 30m,2024-05-19,Barcelona,Madrid,False
Iberia,21:05,22:30,$136,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,19:55,21:20,$143,1h 25m,2024-05-19,Barcelona,Madrid,False
"Vueling, Air Europa",9:00,13:40,$91,4h 40m,2024-05-19,Barcelona,Madrid,False
Iberia,21:05,22:30,$136,1h 25m,2024-05-19,Barcelona,Madrid,False
Vueling,21:05,22:30,$166,1h 25m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,19:55,21:20,$187,1h 25m,2024-05-19,Barcelona,Madrid,False
Air Europa,8:40,12:00,$169,3h 20m,2024-05-19,Barcelona,Madrid,False
CitizenPlane,21:05,22:30,$217,1h 25m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,6:00,10:15,$155,4h 15m,2024-05-19,Barcelona,Madrid,False
"Vueling, Air Europa",7:00,13:50,$138,6h 50m,2024-05-19,Barcelona,Madrid,False
"easyJet, Wizz Air Malta",7:50,13:10,$165,5h 20m,2024-05-19,Barcelona,Madrid,False
"Vueling, Air Europa",22:30,4:55,$167,6h 25m,2024-05-19,Barcelona,Madrid,True
easyJet,14:40,21:20,$174,6h 40m,2024-05-19,Barcelona,Madrid,False
Air Europa,8:40,13:30,$214,4h 50m,2024-05-19,Barcelona,Madrid,False
Air Europa,8:40,13:50,$223,5h 10m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,6:00,12:40,$178,6h 40m,2024-05-19,Barcelona,Madrid,False
Air Europa,8:40,13:40,$241,5h 00m,2024-05-19,Barcelona,Madrid,False
Royal Air Maroc,13:45,18:55,$265,5h 10m,2024-05-19,Barcelona,Madrid,False
Air Europa,18:45,22:35,$295,3h 50m,2024-05-19,Barcelona,Madrid,False
Air Europa,15:30,18:10,$317,2h 40m,2024-05-19,Barcelona,Madrid,False
KLM,6:20,12:05,$241,5h 45m,2024-05-19,Barcelona,Madrid,False
ITA Airways,11:40,17:10,$299,5h 30m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,15:00,19:20,$325,4h 20m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,17:45,00:20,$311,6h 35m,2024-05-19,Barcelona,Madrid,True
Air Europa,15:30,21:40,$356,6h 10m,2024-05-19,Barcelona,Madrid,False
KLM,17:15,23:25,$333,6h 10m,2024-05-19,Barcelona,Madrid,False
KLM,13:20,19:30,$333,6h 10m,2024-05-19,Barcelona,Madrid,False
ITA Airways,6:25,13:05,$358,6h 40m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,15:00,21:25,$343,6h 25m,2024-05-19,Barcelona,Madrid,False
Air Europa,15:30,22:10,$379,6h 40m,2024-05-19,Barcelona,Madrid,False
TAP AIR PORTUGAL,11:25,17:05,$372,5h 40m,2024-05-19,Barcelona,Madrid,False
Air Europa,15:30,20:40,$417,5h 10m,2024-05-19,Barcelona,Madrid,False
Air Europa,11:55,18:10,$417,6h 15m,2024-05-19,Barcelona,Madrid,False
Air Europa,15:30,22:10,$422,6h 40m,2024-05-19,Barcelona,Madrid,False
Lufthansa,15:35,22:00,$444,6h 25m,2024-05-19,Barcelona,Madrid,False
Lufthansa,11:45,17:35,$492,5h 50m,2024-05-19,Barcelona,Madrid,False
Iberia,15:35,21:35,$528,6h 00m,2024-05-19,Barcelona,Madrid,False
Iberia,12:30,13:55,$23,1h 25m,2024-06-19,Barcelona,Madrid,False
Iberia,12:30,13:55,$17,1h 25m,2024-06-19,Barcelona,Madrid,False
ALSA,15:00,22:50,$6,7h 50m,2024-06-19,Barcelona,Madrid,False
Renfe,21:00,23:45,$17,2h 45m,2024-06-19,Barcelona,Madrid,False
Vueling,11:55,13:25,$26,1h 30m,2024-06-19,Barcelona,Madrid,False
Vueling,7:25,8:50,$28,1h 25m,2024-06-19,Barcelona,Madrid,False
Iberia,9:45,11:10,$30,1h 25m,2024-06-19,Barcelona,Madrid,False
Vueling,9:45,11:10,$40,1h 25m,2024-06-19,Barcelona,Madrid,False
Vueling,12:30,13:55,$40,1h 25m,2024-06-19,Barcelona,Madrid,False
Iberia,13:30,14:55,$44,1h 25m,2024-06-19,Barcelona,Madrid,False
Iberia,10:15,11:40,$46,1h 25m,2024-06-19,Barcelona,Madrid,False
Iberia,14:30,15:55,$49,1h 25m,2024-06-19,Barcelona,Madrid,False
Vueling,16:25,17:50,$52,1h 25m,2024-06-19,Barcelona,Madrid,False
Vueling,13:30,14:55,$60,1h 25m,2024-06-19,Barcelona,Madrid,False
